node_id,feat
45661,"0.17623216154394267, 0.0"
45670,"0.07589906075557941, 0.0"
45747,"0.17623216154394267, 0.0"
45825,"0.1202971651375501, 0.0"
55428,"0.1202971651375501, 0.0"
55429,"0.1202971651375501, 0.0"
55446,"0.1202971651375501, 0.0"
55474,"0.1202971651375501, 0.0"
55479,"0.1202971651375501, 0.0"
55578,"0.07589906075557941, 0.07589906075557941"
55734,"0.07589906075557941, 0.0"
55764,"0.15179812151115882, 0.0"
55836,"0.15179812151115882, 0.5106428433395976"
55947,"0.1202971651375501, 0.17623216154394267"
56056,"0.1202971651375501, 0.0"
56093,"0.15179812151115882, 0.0"
56107,"0.07589906075557941, 0.0"
56180,"0.07589906075557941, 0.0"
56201,"0.15179812151115882, 0.0"
56268,"0.07589906075557941, 0.21307560179172497"
56283,"0.1202971651375501, 0.0"
56285,"0.1202971651375501, 0.0"
58457,"0.15179812151115882, 0.0"
58522,"0.1202971651375501, 0.0"
58590,"0.1202971651375501, 0.0"
58594,"0.1202971651375501, 0.0"
58668,"0.1202971651375501, 0.1202971651375501"
58678,"0.17623216154394267, 0.3687161946986377"
58700,"0.15179812151115882, 0.0"
58702,"0.15179812151115882, 0.0"
58725,"0.15179812151115882, 0.0"
58984,"0.07589906075557941, 0.0"
59169,"0.07589906075557941, 0.0"
59179,"0.1202971651375501, 0.15179812151115882"
59188,"0.15179812151115882, 0.0"
59215,"0.07589906075557941, 0.0"
59216,"0.07589906075557941, 0.0"
60410,"0.07589906075557941, 0.0"
63935,"0.1202971651375501, 0.0"
64088,"0.17623216154394267, 0.0"
131169,"0.1202971651375501, 0.0"
131215,"0.1202971651375501, 0.07589906075557941"
131256,"0.1202971651375501, 0.0"
131299,"0.1202971651375501, 0.0"
131459,"0.1202971651375501, 0.0"
131463,"0.07589906075557941, 0.0"
132028,"0.1202971651375501, 0.0"
132151,"0.19619622589312952, 0.0"
132239,"0.1202971651375501, 0.0"
132296,"0.15179812151115882, 0.2405943302751002"
132322,"0.07589906075557941, 0.0"
132371,"0.15179812151115882, 0.0"
132378,"0.1202971651375501, 0.0"
132401,"0.07589906075557941, 0.0"
132414,"0.1202971651375501, 0.0"
132417,"0.1202971651375501, 0.0"
132445,"0.1202971651375501, 0.0"
132453,"0.1202971651375501, 0.1202971651375501"
132516,"0.07589906075557941, 0.0"
132518,"0.07589906075557941, 0.0"
132523,"0.07589906075557941, 0.0"
132563,"0.1202971651375501, 0.15179812151115882"
132566,"0.1202971651375501, 0.0"
132760,"0.1202971651375501, 0.0"
132763,"0.1202971651375501, 0.0"
132772,"0.07589906075557941, 0.0"
132787,"0.1202971651375501, 0.1202971651375501"
132799,"0.17623216154394267, 0.15179812151115882"
132893,"0.1202971651375501, 0.0"
132933,"0.1202971651375501, 0.1202971651375501"
132954,"0.1202971651375501, 0.0"
132957,"0.1202971651375501, 0.0"
132960,"0.1202971651375501, 0.07589906075557941"
132962,"0.1202971651375501, 0.0"
132964,"0.1202971651375501, 0.0"
132987,"0.07589906075557941, 0.0"
133025,"0.07589906075557941, 0.0"
133036,"0.1202971651375501, 0.0"
133228,"0.07589906075557941, 0.0"
133233,"0.1202971651375501, 0.0"
133255,"0.1202971651375501, 0.21307560179172497"
133256,"0.07589906075557941, 0.0"
133266,"0.07589906075557941, 0.0"
133269,"0.1202971651375501, 0.0"
133270,"0.1202971651375501, 0.0"
133279,"0.1202971651375501, 0.0"
133285,"0.1202971651375501, 0.0"
133303,"0.15179812151115882, 0.0"
133311,"0.1202971651375501, 0.3164933910306796"
133314,"0.07589906075557941, 0.0"
133317,"0.1202971651375501, 0.0"
133469,"0.1202971651375501, 0.0"
133491,"0.07589906075557941, 0.0"
133589,"0.1202971651375501, 0.0"
133593,"0.1202971651375501, 0.1202971651375501"
133597,"0.07589906075557941, 0.0"
133598,"0.07589906075557941, 0.0"
133650,"0.07589906075557941, 0.0"
133658,"0.07589906075557941, 0.0"
133661,"0.1202971651375501, 0.07589906075557941"
133684,"0.1202971651375501, 0.0"
133686,"0.1202971651375501, 0.0"
133693,"0.07589906075557941, 0.07589906075557941"
133695,"0.1202971651375501, 0.0"
133707,"0.15179812151115882, 0.07589906075557941"
133718,"0.1202971651375501, 0.0"
133720,"0.17623216154394267, 0.32803028305510146"
133961,"0.1202971651375501, 0.0"
133969,"0.1202971651375501, 0.0"
133992,"0.07589906075557941, 0.0"
133999,"0.07589906075557941, 0.0"
134005,"0.07589906075557941, 0.0"
134011,"0.1202971651375501, 0.0"
134014,"0.17623216154394267, 0.17623216154394267"
134017,"0.07589906075557941, 0.0"
134019,"0.15179812151115882, 0.0"
134026,"0.1202971651375501, 0.17623216154394267"
134028,"0.07589906075557941, 0.0"
134040,"0.1202971651375501, 0.0"
134041,"0.1202971651375501, 0.0"
134042,"0.1202971651375501, 0.07589906075557941"
134050,"0.07589906075557941, 0.0"
134055,"0.15179812151115882, 0.0"
134060,"0.1202971651375501, 0.0"
134177,"0.07589906075557941, 0.0"
134249,"0.15179812151115882, 0.0"
134252,"0.1202971651375501, 0.0"
134257,"0.07589906075557941, 0.0"
134260,"0.07589906075557941, 0.0"
134264,"0.1202971651375501, 0.0"
134271,"0.07589906075557941, 0.0"
134290,"0.15179812151115882, 0.0"
134293,"0.1202971651375501, 0.07589906075557941"
134294,"0.07589906075557941, 0.0"
134295,"0.07589906075557941, 0.0"
134300,"0.1202971651375501, 0.0"
134302,"0.1202971651375501, 0.0"
134305,"0.1202971651375501, 0.07589906075557941"
134308,"0.1202971651375501, 0.0"
134311,"0.07589906075557941, 0.0"
134322,"0.1202971651375501, 0.0"
134326,"0.15179812151115882, 0.28897466254730436"
134329,"0.1202971651375501, 0.0"
134331,"0.1202971651375501, 0.07589906075557941"
134344,"0.1202971651375501, 0.0"
134430,"0.07589906075557941, 0.0"
134513,"0.1202971651375501, 0.0"
134556,"0.1202971651375501, 0.0"
134801,"0.07589906075557941, 0.0"
134863,"0.15179812151115882, 0.07589906075557941"
134869,"0.1202971651375501, 0.0"
134874,"0.07589906075557941, 0.0"
134906,"0.07589906075557941, 0.0"
134911,"0.07589906075557941, 0.0"
134912,"0.15179812151115882, 0.0"
134917,"0.1202971651375501, 0.0"
134918,"0.1202971651375501, 0.07589906075557941"
134924,"0.15179812151115882, 0.07589906075557941"
134926,"0.17623216154394267, 0.0"
134930,"0.1202971651375501, 0.0"
134938,"0.1202971651375501, 0.0"
134944,"0.07589906075557941, 0.0"
134946,"0.07589906075557941, 0.0"
134975,"0.07589906075557941, 0.0"
135133,"0.1202971651375501, 0.07589906075557941"
135170,"0.1202971651375501, 0.0"
135173,"0.1202971651375501, 0.0"
135181,"0.07589906075557941, 0.0"
135188,"0.1202971651375501, 0.0"
135190,"0.07589906075557941, 0.0"
135192,"0.07589906075557941, 0.0"
135214,"0.15179812151115882, 0.0"
135215,"0.07589906075557941, 0.0"
135224,"0.1202971651375501, 0.0"
135227,"0.1202971651375501, 0.0"
135234,"0.1202971651375501, 0.0"
135235,"0.07589906075557941, 0.0"
135239,"0.15179812151115882, 0.0"
135243,"0.1202971651375501, 0.0"
135244,"0.1202971651375501, 0.0"
135253,"0.15179812151115882, 0.07589906075557941"
135257,"0.1202971651375501, 0.0"
135320,"0.07589906075557941, 0.0"
135681,"0.07589906075557941, 0.0"
135686,"0.1202971651375501, 0.07589906075557941"
135695,"0.07589906075557941, 0.0"
135700,"0.1202971651375501, 0.0"
135703,"0.07589906075557941, 0.0"
135724,"0.17623216154394267, 0.15179812151115882"
135753,"0.1202971651375501, 0.0"
135755,"0.1202971651375501, 0.0"
135758,"0.1202971651375501, 0.0"
135763,"0.1202971651375501, 0.0"
135766,"0.1202971651375501, 0.07589906075557941"
135775,"0.15179812151115882, 0.0"
135783,"0.1202971651375501, 0.0"
135787,"0.07589906075557941, 0.0"
135789,"0.07589906075557941, 0.0"
135791,"0.1202971651375501, 0.0"
135792,"0.1202971651375501, 0.0"
135806,"0.07589906075557941, 0.15179812151115882"
135819,"0.07589906075557941, 0.0"
135843,"0.07589906075557941, 0.0"
135845,"0.1202971651375501, 0.0"
135852,"0.1202971651375501, 0.1202971651375501"
135857,"0.1202971651375501, 0.0"
135861,"0.07589906075557941, 0.0"
135863,"0.07589906075557941, 0.0"
135866,"0.07589906075557941, 0.0"
135873,"0.07589906075557941, 0.0"
136039,"0.1202971651375501, 0.1202971651375501"
136153,"0.1202971651375501, 0.0"
136179,"0.07589906075557941, 0.0"
136230,"0.07589906075557941, 0.0"
136279,"0.07589906075557941, 0.0"
136304,"0.1202971651375501, 0.0"
136324,"0.1202971651375501, 0.0"
136328,"0.07589906075557941, 0.0"
136332,"0.07589906075557941, 0.0"
136338,"0.1202971651375501, 0.0"
136354,"0.07589906075557941, 0.0"
136357,"0.1202971651375501, 0.0"
136360,"0.1202971651375501, 0.07589906075557941"
136368,"0.07589906075557941, 0.0"
136437,"0.07589906075557941, 0.0"
136481,"0.1202971651375501, 0.0"
136575,"0.1202971651375501, 0.0"
136622,"0.07589906075557941, 0.0"
136629,"0.1202971651375501, 0.0"
136633,"0.1202971651375501, 0.0"
136635,"0.07589906075557941, 0.0"
136639,"0.15179812151115882, 0.0"
136641,"0.07589906075557941, 0.0"
136644,"0.1202971651375501, 0.0"
136649,"0.07589906075557941, 0.0"
136651,"0.1202971651375501, 0.0"
136652,"0.1202971651375501, 0.07589906075557941"
136654,"0.1202971651375501, 0.1202971651375501"
136665,"0.07589906075557941, 0.0"
136666,"0.07589906075557941, 0.0"
136668,"0.07589906075557941, 0.0"
136671,"0.07589906075557941, 0.0"
136697,"0.1202971651375501, 0.0"
136700,"0.1202971651375501, 0.0"
136704,"0.07589906075557941, 0.0"
136708,"0.1202971651375501, 0.0"
136712,"0.07589906075557941, 0.0"
136713,"0.07589906075557941, 0.0"
136716,"0.07589906075557941, 0.0"
136720,"0.1202971651375501, 0.0"
136776,"0.1202971651375501, 0.07589906075557941"
137000,"0.15179812151115882, 0.0"
137084,"0.1202971651375501, 0.0"
137092,"0.07589906075557941, 0.0"
137093,"0.15179812151115882, 0.0"
137099,"0.07589906075557941, 0.0"
137102,"0.1202971651375501, 0.0"
137129,"0.07589906075557941, 0.0"
137143,"0.07589906075557941, 0.0"
137151,"0.17623216154394267, 0.0"
137153,"0.07589906075557941, 0.0"
137158,"0.1202971651375501, 0.0"
137159,"0.07589906075557941, 0.0"
137160,"0.17623216154394267, 0.0"
137164,"0.07589906075557941, 0.0"
137171,"0.07589906075557941, 0.0"
137173,"0.07589906075557941, 0.0"
137211,"0.1202971651375501, 0.0"
137282,"0.1202971651375501, 0.0"
137587,"0.1202971651375501, 0.0"
137598,"0.07589906075557941, 0.0"
137602,"0.07589906075557941, 0.0"
137610,"0.1202971651375501, 0.0"
137622,"0.07589906075557941, 0.0"
137633,"0.07589906075557941, 0.15179812151115882"
137642,"0.1202971651375501, 0.0"
137645,"0.07589906075557941, 0.0"
137652,"0.07589906075557941, 0.0"
137659,"0.07589906075557941, 0.0"
137666,"0.07589906075557941, 0.0"
137668,"0.1202971651375501, 0.0"
137670,"0.07589906075557941, 0.0"
137673,"0.1202971651375501, 0.0"
137683,"0.07589906075557941, 0.0"
138161,"0.07589906075557941, 0.0"
138222,"0.1202971651375501, 0.0"
138224,"0.07589906075557941, 0.0"
138225,"0.1202971651375501, 0.0"
138250,"0.1202971651375501, 0.0"
138279,"0.07589906075557941, 0.0"
138292,"0.1202971651375501, 0.0"
138300,"0.07589906075557941, 0.0"
138301,"0.1202971651375501, 0.0"
138302,"0.07589906075557941, 0.0"
138304,"0.07589906075557941, 0.0"
138310,"0.1202971651375501, 0.0"
138364,"0.1202971651375501, 0.07589906075557941"
138425,"0.1202971651375501, 0.0"
138711,"0.1202971651375501, 0.0"
138713,"0.1202971651375501, 0.0"
138714,"0.07589906075557941, 0.0"
138730,"0.1202971651375501, 0.0"
138743,"0.07589906075557941, 0.0"
138747,"0.1202971651375501, 0.0"
138751,"0.1202971651375501, 0.0"
138760,"0.07589906075557941, 0.07589906075557941"
138763,"0.07589906075557941, 0.0"
138767,"0.1202971651375501, 0.07589906075557941"
138772,"0.07589906075557941, 0.0"
138774,"0.1202971651375501, 0.07589906075557941"
138800,"0.07589906075557941, 0.0"
138922,"0.07589906075557941, 0.0"
138957,"0.07589906075557941, 0.0"
139035,"0.1202971651375501, 0.15179812151115882"
139068,"0.1202971651375501, 0.0"
139195,"0.15179812151115882, 0.26256761060272465"
139463,"0.1202971651375501, 0.0"
139484,"0.07589906075557941, 0.0"
139490,"0.1202971651375501, 0.0"
139504,"0.07589906075557941, 0.07589906075557941"
139521,"0.07589906075557941, 0.0"
139528,"0.07589906075557941, 0.0"
139533,"0.1202971651375501, 0.0"
139536,"0.07589906075557941, 0.0"
139545,"0.07589906075557941, 0.0"
139559,"0.1202971651375501, 0.0"
139563,"0.15179812151115882, 0.0"
139568,"0.07589906075557941, 0.0"
139684,"0.07589906075557941, 0.0"
140116,"0.07589906075557941, 0.0"
140121,"0.15179812151115882, 0.1202971651375501"
140151,"0.1202971651375501, 0.0"
140156,"0.07589906075557941, 0.0"
140169,"0.07589906075557941, 0.0"
140173,"0.07589906075557941, 0.0"
140186,"0.07589906075557941, 0.0"
140191,"0.07589906075557941, 0.0"
140204,"0.07589906075557941, 0.0"
140723,"0.07589906075557941, 0.0"
141047,"0.07589906075557941, 0.3760188467571208"
141222,"0.07589906075557941, 0.0"
141241,"0.07589906075557941, 0.0"
141293,"0.07589906075557941, 0.0"
141304,"0.07589906075557941, 0.0"
141308,"0.1202971651375501, 0.0"
141309,"0.1202971651375501, 0.0"
141310,"0.1202971651375501, 0.0"
141312,"0.15179812151115882, 0.15179812151115882"
141329,"0.15179812151115882, 0.0"
141330,"0.1202971651375501, 0.0"
141420,"0.1202971651375501, 0.0"
141453,"0.1202971651375501, 0.0"
141489,"0.15179812151115882, 0.0"
141524,"0.07589906075557941, 0.0"
141525,"0.1202971651375501, 0.0"
141536,"0.1202971651375501, 0.07589906075557941"
141550,"0.1202971651375501, 0.0"
141553,"0.15179812151115882, 0.0"
141728,"0.1202971651375501, 0.0"
141752,"0.07589906075557941, 0.0"
141767,"0.1202971651375501, 0.0"
141783,"0.07589906075557941, 0.0"
141794,"0.07589906075557941, 0.0"
141831,"0.1202971651375501, 0.1202971651375501"
141834,"0.1202971651375501, 0.0"
141843,"0.1202971651375501, 0.0"
141844,"0.07589906075557941, 0.0"
141866,"0.1202971651375501, 0.0"
141869,"0.07589906075557941, 0.0"
141872,"0.07589906075557941, 0.0"
141874,"0.07589906075557941, 0.0"
142011,"0.1202971651375501, 0.0"
142057,"0.07589906075557941, 0.0"
142417,"0.1202971651375501, 0.0"
142419,"0.07589906075557941, 0.0"
142461,"0.1202971651375501, 0.0"
142484,"0.15179812151115882, 0.0"
142513,"0.1202971651375501, 0.07589906075557941"
146851,"0.15179812151115882, 0.0"
146852,"0.07589906075557941, 0.0"
146853,"0.1202971651375501, 0.0"
146876,"0.1202971651375501, 0.0"
146879,"0.1202971651375501, 0.0"
146884,"0.07589906075557941, 0.0"
146886,"0.1202971651375501, 0.0"
146902,"0.1202971651375501, 0.0"
146911,"0.07589906075557941, 0.0"
147186,"0.07589906075557941, 0.0"
147206,"0.07589906075557941, 0.0"
147224,"0.15179812151115882, 0.0"
147246,"0.07589906075557941, 0.0"
147256,"0.1202971651375501, 0.0"
147271,"0.07589906075557941, 0.0"
149005,"0.1202971651375501, 0.0"
149194,"0.07589906075557941, 0.0"
149202,"0.1202971651375501, 0.0"
149206,"0.07589906075557941, 0.0"
149217,"0.07589906075557941, 0.0"
149220,"0.1202971651375501, 0.0"
149268,"0.07589906075557941, 0.0"
149528,"0.1202971651375501, 0.0"
149536,"0.07589906075557941, 0.0"
149551,"0.07589906075557941, 0.0"
149603,"0.17623216154394267, 0.0"
149614,"0.1202971651375501, 0.0"
7478,"0.07589906075557941, 0.0"
10126,"0.07589906075557941, 0.0"
17213,"0.17623216154394267, 0.0"
38844,"0.07589906075557941, 0.0"
45580,"0.15179812151115882, 0.0"
131653,"0.07589906075557941, 0.0"
45929,"0.07589906075557941, 0.0"
138460,"0.07589906075557941, 0.0"
9513,"0.07589906075557941, 0.07589906075557941"
45627,"0.07589906075557941, 0.0"
134507,"0.07589906075557941, 0.0"
9525,"0.07589906075557941, 0.0"
9961,"0.07589906075557941, 0.0"
132170,"0.1202971651375501, 0.0"
137397,"0.07589906075557941, 0.0"
139830,"0.1202971651375501, 0.0"
9541,"0.15179812151115882, 0.28897466254730436"
18359,"0.1202971651375501, 0.0"
24440,"0.07589906075557941, 0.0"
56167,"0.1202971651375501, 0.0"
58609,"0.07589906075557941, 0.0"
63954,"0.1202971651375501, 0.0"
132872,"0.1202971651375501, 0.0"
135123,"0.15179812151115882, 0.0"
136427,"0.07589906075557941, 0.0"
136730,"0.1202971651375501, 0.0"
137258,"0.07589906075557941, 0.0"
137481,"0.07589906075557941, 0.0"
139067,"0.07589906075557941, 0.0"
141164,"0.07589906075557941, 0.0"
139648,"0.15179812151115882, 0.0"
9653,"0.1202971651375501, 0.0"
38204,"0.17623216154394267, 0.0"
38799,"0.1202971651375501, 0.0"
45202,"0.1202971651375501, 0.0"
45853,"0.07589906075557941, 0.0"
54470,"0.1202971651375501, 0.0"
56272,"0.1202971651375501, 0.17623216154394267"
58659,"0.15179812151115882, 0.0"
58714,"0.07589906075557941, 0.0"
132351,"0.15179812151115882, 0.0"
132527,"0.1202971651375501, 0.0"
132931,"0.07589906075557941, 0.0"
133001,"0.21307560179172497, 0.3648737233028838"
133225,"0.07589906075557941, 0.0"
133238,"0.07589906075557941, 0.0"
133265,"0.07589906075557941, 0.0"
133315,"0.1202971651375501, 0.0"
133713,"0.15179812151115882, 0.1202971651375501"
133975,"0.07589906075557941, 0.0"
134858,"0.07589906075557941, 0.07589906075557941"
134868,"0.07589906075557941, 0.1202971651375501"
134922,"0.1202971651375501, 0.1202971651375501"
135082,"0.1202971651375501, 0.0"
135269,"0.15179812151115882, 0.19619622589312952"
135729,"0.1202971651375501, 0.0"
135735,"0.15179812151115882, 0.07589906075557941"
136302,"0.17623216154394267, 0.0"
136326,"0.1202971651375501, 0.0"
136376,"0.15179812151115882, 0.0"
136646,"0.07589906075557941, 0.0"
137104,"0.07589906075557941, 0.0"
137108,"0.1202971651375501, 0.0"
137130,"0.1202971651375501, 0.0"
137142,"0.07589906075557941, 0.0"
137651,"0.1202971651375501, 0.07589906075557941"
137681,"0.15179812151115882, 0.2276971822667382"
138276,"0.1202971651375501, 0.1202971651375501"
138296,"0.17623216154394267, 0.2808598989895499"
138311,"0.15179812151115882, 0.17623216154394267"
138737,"0.1202971651375501, 0.17623216154394267"
139512,"0.1202971651375501, 0.0"
140141,"0.07589906075557941, 0.0"
140154,"0.1202971651375501, 0.0"
141018,"0.1202971651375501, 0.07589906075557941"
141547,"0.1202971651375501, 0.0"
141561,"0.07589906075557941, 0.0"
146846,"0.15179812151115882, 0.0"
146928,"0.1202971651375501, 0.0"
149277,"0.07589906075557941, 0.0"
149602,"0.1202971651375501, 0.0"
393906,"0.15179812151115882, 0.0"
393954,"0.2720952866487089, 0.19619622589312952"
9587,"0.1202971651375501, 0.21307560179172497"
17724,"0.07589906075557941, 0.0"
23602,"0.07589906075557941, 0.0"
24378,"0.07589906075557941, 0.0"
132032,"0.07589906075557941, 0.0"
133543,"0.1202971651375501, 0.1202971651375501"
23633,"0.07589906075557941, 0.0"
63790,"0.07589906075557941, 0.0"
23632,"0.1202971651375501, 0.0"
38170,"0.07589906075557941, 0.0"
63983,"0.07589906075557941, 0.0"
135396,"0.07589906075557941, 0.0"
9654,"0.1202971651375501, 0.1202971651375501"
56212,"0.15179812151115882, 0.0"
58677,"0.1202971651375501, 0.0"
131212,"0.07589906075557941, 0.0"
136955,"0.1202971651375501, 0.0"
140599,"0.07589906075557941, 0.0"
142414,"0.1202971651375501, 0.0"
203391,"0.3608914954126503, 0.0"
56062,"0.07589906075557941, 0.0"
132007,"0.07589906075557941, 0.0"
132309,"0.07589906075557941, 0.0"
134163,"0.07589906075557941, 0.0"
134459,"0.07589906075557941, 0.0"
135153,"0.07589906075557941, 0.0"
135294,"0.07589906075557941, 0.0"
137536,"0.07589906075557941, 0.0"
45485,"0.1202971651375501, 0.0"
23957,"0.1202971651375501, 0.0"
59183,"0.1202971651375501, 0.0"
132570,"0.07589906075557941, 0.0"
132572,"0.07589906075557941, 0.0"
132613,"0.1202971651375501, 0.0"
132935,"0.07589906075557941, 0.0"
132955,"0.15179812151115882, 0.0"
133235,"0.07589906075557941, 0.0"
133257,"0.1202971651375501, 0.0"
133671,"0.15179812151115882, 0.0"
133986,"0.1202971651375501, 0.0"
134012,"0.15179812151115882, 0.07589906075557941"
134270,"0.1202971651375501, 0.0"
134276,"0.07589906075557941, 0.0"
134852,"0.07589906075557941, 0.0"
134900,"0.07589906075557941, 0.0"
134933,"0.07589906075557941, 0.0"
135036,"0.1202971651375501, 0.0"
135171,"0.1202971651375501, 0.0"
135205,"0.15179812151115882, 0.0"
135216,"0.07589906075557941, 0.07589906075557941"
135688,"0.1202971651375501, 0.0"
135740,"0.07589906075557941, 0.0"
135797,"0.15179812151115882, 0.0"
135831,"0.07589906075557941, 0.0"
136034,"0.07589906075557941, 0.0"
136305,"0.07589906075557941, 0.0"
136339,"0.07589906075557941, 0.0"
136353,"0.07589906075557941, 0.0"
136670,"0.07589906075557941, 0.0"
136674,"0.07589906075557941, 0.0"
136677,"0.15179812151115882, 0.0"
136684,"0.07589906075557941, 0.0"
136688,"0.07589906075557941, 0.0"
136902,"0.1202971651375501, 0.0"
137090,"0.15179812151115882, 0.0"
137116,"0.07589906075557941, 0.0"
137120,"0.1202971651375501, 0.0"
137139,"0.07589906075557941, 0.0"
137150,"0.1202971651375501, 0.0"
137152,"0.1202971651375501, 0.0"
137172,"0.1202971651375501, 0.07589906075557941"
137604,"0.15179812151115882, 0.0"
137630,"0.1202971651375501, 0.0"
137665,"0.07589906075557941, 0.0"
138230,"0.07589906075557941, 0.0"
138236,"0.07589906075557941, 0.0"
138299,"0.07589906075557941, 0.0"
138706,"0.07589906075557941, 0.0"
138769,"0.1202971651375501, 0.0"
138788,"0.1202971651375501, 0.0"
138792,"0.15179812151115882, 0.0"
139495,"0.07589906075557941, 0.0"
139541,"0.1202971651375501, 0.0"
139543,"0.1202971651375501, 0.0"
139553,"0.07589906075557941, 0.0"
140129,"0.07589906075557941, 0.07589906075557941"
140131,"0.07589906075557941, 0.0"
140137,"0.07589906075557941, 0.0"
140159,"0.07589906075557941, 0.0"
140196,"0.07589906075557941, 0.0"
141269,"0.1202971651375501, 0.0"
141294,"0.15179812151115882, 0.0"
141319,"0.07589906075557941, 0.0"
141488,"0.07589906075557941, 0.0"
141509,"0.1202971651375501, 0.0"
141517,"0.07589906075557941, 0.0"
141522,"0.1202971651375501, 0.0"
141543,"0.1202971651375501, 0.0"
141570,"0.07589906075557941, 0.0"
141826,"0.07589906075557941, 0.0"
141840,"0.07589906075557941, 0.0"
142445,"0.07589906075557941, 0.0"
142481,"0.07589906075557941, 0.0"
142483,"0.07589906075557941, 0.0"
142490,"0.07589906075557941, 0.0"
142497,"0.07589906075557941, 0.0"
142506,"0.1202971651375501, 0.0"
142512,"0.07589906075557941, 0.0"
142515,"0.07589906075557941, 0.0"
142527,"0.1202971651375501, 0.07589906075557941"
146855,"0.07589906075557941, 0.0"
146888,"0.07589906075557941, 0.0"
146925,"0.07589906075557941, 0.0"
147259,"0.07589906075557941, 0.0"
147273,"0.1202971651375501, 0.0"
147276,"0.07589906075557941, 0.0"
149222,"0.07589906075557941, 0.0"
149228,"0.1202971651375501, 0.07589906075557941"
149234,"0.07589906075557941, 0.0"
149245,"0.07589906075557941, 0.0"
149262,"0.07589906075557941, 0.0"
149576,"0.07589906075557941, 0.0"
149611,"0.1202971651375501, 0.0"
9738,"0.07589906075557941, 0.17623216154394267"
9789,"0.07589906075557941, 0.07589906075557941"
135033,"0.15179812151115882, 0.0"
9559,"0.15179812151115882, 0.0"
9889,"0.07589906075557941, 0.0"
18021,"0.1202971651375501, 0.0"
24459,"0.17623216154394267, 0.07589906075557941"
38495,"0.07589906075557941, 0.0"
38900,"0.1202971651375501, 0.0"
45285,"0.1202971651375501, 0.0"
45473,"0.07589906075557941, 0.0"
45620,"0.1202971651375501, 0.0"
45809,"0.07589906075557941, 0.0"
45868,"0.07589906075557941, 0.0"
55454,"0.07589906075557941, 0.0"
55485,"0.1202971651375501, 0.0"
55793,"0.07589906075557941, 0.0"
55860,"0.07589906075557941, 0.0"
56068,"0.1202971651375501, 0.0"
56304,"0.07589906075557941, 0.0"
58600,"0.07589906075557941, 0.0"
58610,"0.1202971651375501, 0.0"
58666,"0.15179812151115882, 0.07589906075557941"
64076,"0.07589906075557941, 0.0"
131174,"0.07589906075557941, 0.0"
131196,"0.1202971651375501, 0.0"
131239,"0.1202971651375501, 0.0"
131296,"0.15179812151115882, 0.0"
132083,"0.1202971651375501, 0.0"
132284,"0.07589906075557941, 0.0"
132409,"0.07589906075557941, 0.0"
132588,"0.1202971651375501, 0.0"
132727,"0.1202971651375501, 0.0"
132815,"0.07589906075557941, 0.0"
133396,"0.1202971651375501, 0.0"
133878,"0.1202971651375501, 0.0"
134099,"0.07589906075557941, 0.0"
134131,"0.07589906075557941, 0.0"
134378,"0.1202971651375501, 0.07589906075557941"
135142,"0.1202971651375501, 0.0"
135157,"0.07589906075557941, 0.0"
135344,"0.1202971651375501, 0.0"
135606,"0.1202971651375501, 0.0"
136494,"0.07589906075557941, 0.0"
136499,"0.15179812151115882, 0.0"
137469,"0.07589906075557941, 0.0"
137472,"0.07589906075557941, 0.0"
139054,"0.15179812151115882, 0.0"
139876,"0.07589906075557941, 0.0"
140220,"0.07589906075557941, 0.0"
141769,"0.07589906075557941, 0.0"
9794,"0.1202971651375501, 0.07589906075557941"
59137,"0.07589906075557941, 0.0"
9797,"0.07589906075557941, 0.15179812151115882"
38465,"0.07589906075557941, 0.0"
9806,"0.0, 0.07589906075557941"
9808,"0.1202971651375501, 0.42615120358344993"
24400,"0.07589906075557941, 0.4011570641271"
24444,"0.07589906075557941, 0.15179812151115882"
24445,"0.07589906075557941, 0.07589906075557941"
24547,"0.07589906075557941, 0.15179812151115882"
38019,"0.07589906075557941, 0.07589906075557941"
56040,"0.07589906075557941, 0.38930776333566763"
56041,"0.07589906075557941, 0.25213122229952206"
56042,"0.07589906075557941, 0.07589906075557941"
56044,"0.07589906075557941, 0.07589906075557941"
56046,"0.07589906075557941, 0.26256761060272465"
56047,"0.07589906075557941, 0.0"
56048,"0.07589906075557941, 0.43474378258401825"
58854,"0.1202971651375501, 0.0"
59025,"0.07589906075557941, 0.0"
63561,"0.1202971651375501, 0.0"
63612,"0.1202971651375501, 0.0"
63727,"0.07589906075557941, 0.0"
131486,"0.17623216154394267, 0.0"
132510,"0.07589906075557941, 0.0"
132525,"0.07589906075557941, 0.1202971651375501"
134810,"0.07589906075557941, 0.07589906075557941"
135629,"0.15179812151115882, 0.0"
138407,"0.07589906075557941, 0.0"
139080,"0.07589906075557941, 0.0"
140105,"0.07589906075557941, 0.0"
140895,"0.07589906075557941, 0.07589906075557941"
141425,"0.1202971651375501, 0.1202971651375501"
23862,"0.1202971651375501, 0.07589906075557941"
24489,"0.21307560179172497, 0.1202971651375501"
45600,"0.07589906075557941, 0.0"
58706,"0.15179812151115882, 0.0"
131281,"0.1202971651375501, 0.0"
132246,"0.1202971651375501, 0.07589906075557941"
132792,"0.1202971651375501, 0.0"
132795,"0.1202971651375501, 0.0"
132796,"0.1202971651375501, 0.0"
135162,"0.1202971651375501, 0.0"
142128,"0.07589906075557941, 0.0"
4721,"0.07589906075557941, 0.0"
