,src_id,dst_id
134023,34854,38880
134030,34854,39386
134036,34854,39737
134040,34854,41313
134041,34854,41327
134047,34854,41998
134049,34854,42652
134052,34854,42861
134056,34854,43350
134060,34854,43578
134061,34854,43727
134066,34854,44356
134070,34854,45352
134071,34854,45474
134073,34854,45629
134074,34854,45758
134076,34854,47147
134082,34854,47787
134083,34854,47872
134093,34854,48858
134099,34854,49453
134101,34854,49505
134102,34854,49544
134105,34854,49666
134109,34854,49981
134110,34854,50010
134111,34854,50245
134113,34854,50300
134114,34854,50304
134116,34854,50509
134118,34854,50673
134127,34854,51167
134130,34854,51407
134133,34854,52320
134134,34854,53264
134139,34854,55329
134140,34854,55805
134142,34854,56655
134143,34854,56665
134147,34854,57344
134151,34854,57704
134155,34854,58057
134156,34854,58073
134159,34854,58453
134161,34854,59507
134162,34854,59605
134164,34854,59796
134169,34854,60280
134174,34854,61317
134176,34854,61568
134178,34854,62240
134182,34854,62955
134185,34854,64049
134286,34927,174
134287,34927,714
134290,34927,1136
134292,34927,1299
134294,34927,1680
134295,34927,1820
134296,34927,1836
134297,34927,2603
134300,34927,2686
134306,34927,3326
134307,34927,3327
134309,34927,3356
134310,34927,3462
134316,34927,4651
134317,34927,4657
134318,34927,4775
134319,34927,4788
134324,34927,5483
134327,34927,5539
134328,34927,5578
134330,34927,5605
134334,34927,6661
134335,34927,6663
134338,34927,6697
134342,34927,6774
134347,34927,6866
134353,34927,7552
134354,34927,7642
134359,34927,8262
134367,34927,8368
134369,34927,8400
134370,34927,8473
134371,34927,8529
134373,34927,8551
134380,34927,8674
134383,34927,8708
134385,34927,8732
134386,34927,8763
134387,34927,8764
134388,34927,8767
134389,34927,8778
134392,34927,8881
134393,34927,8926
134394,34927,8932
134395,34927,8953
134396,34927,9009
134398,34927,9063
134399,34927,9116
134405,34927,9299
134406,34927,9318
134408,34927,9381
134409,34927,9498
134411,34927,10158
134417,34927,11845
134419,34927,12200
134421,34927,12297
134422,34927,12301
134428,34927,12390
134430,34927,12430
134433,34927,12491
134438,34927,12578
134439,34927,12586
134444,34927,12713
134445,34927,12714
134446,34927,12741
134450,34927,12883
134454,34927,12963
134458,34927,13101
134463,34927,13193
134464,34927,13194
134466,34927,13249
134470,34927,13335
134476,34927,13768
134477,34927,13807
134480,34927,15169
134485,34927,15433
134492,34927,15694
134493,34927,15695
134496,34927,15738
134499,34927,15802
134501,34927,15830
134506,34927,15958
134508,34927,15965
134512,34927,16097
134516,34927,16265
134524,34927,16713
134526,34927,17378
134527,34927,17557
134531,34927,19551
134532,34927,19711
134537,34927,20473
134538,34927,20485
134539,34927,20495
134541,34927,20562
134544,34927,20647
134545,34927,20676
134550,34927,20773
134552,34927,20804
134555,34927,20860
134558,34927,20940
134567,34927,21385
134569,34927,21413
134578,34927,21859
134581,34927,22356
134584,34927,22548
134586,34927,22822
134587,34927,23033
134602,34927,24724
134603,34927,24768
134604,34927,24785
134605,34927,24875
134617,34927,25291
134618,34927,25369
134619,34927,25386
134643,34927,28663
134649,34927,28907
134650,34927,28917
134656,34927,29049
134658,34927,29076
134661,34927,29119
134664,34927,29208
134665,34927,29226
134666,34927,29286
134675,34927,29550
134679,34927,29802
134680,34927,29838
134692,34927,31216
134699,34927,31500
134715,34927,32787
134716,34927,32934
134720,34927,33438
134724,34927,33922
134733,34927,34309
134742,34927,34655
134743,34927,34772
134762,34927,35266
134763,34927,35280
134765,34927,35320
134768,34927,35369
134775,34927,35699
134777,34927,35753
134780,34927,35805
134782,34927,36086
134784,34927,36236
134785,34927,36351
134788,34927,36994
134789,34927,37100
134791,34927,37271
134792,34927,37468
134793,34927,37497
134796,34927,37662
134797,34927,37721
134799,34927,38040
134800,34927,38082
134803,34927,38193
134804,34927,38195
134806,34927,38622
134807,34927,38880
134821,34927,39386
134822,34927,39392
134832,34927,39737
134836,34927,40065
134845,34927,41313
134847,34927,41327
134861,34927,41998
134862,34927,42000
134871,34927,42473
134873,34927,42652
134889,34927,43256
134890,34927,43350
134896,34927,43578
134900,34927,43727
134908,34927,44217
134910,34927,44356
134917,34927,44901
134920,34927,45177
134921,34927,45352
134922,34927,45474
134924,34927,45758
134930,34927,47147
134946,34927,47787
134947,34927,47794
134948,34927,47869
134949,34927,47872
134963,34927,48452
134970,34927,48858
134981,34927,49425
134982,34927,49453
134983,34927,49505
134984,34927,49544
134988,34927,49666
134992,34927,49788
134997,34927,49981
134999,34927,50010
135000,34927,50020
135004,34927,50245
135006,34927,50300
135007,34927,50304
135008,34927,50309
135013,34927,50509
135022,34927,50673
135040,34927,51375
135044,34927,51407
135045,34927,51430
135056,34927,52320
135058,34927,52468
135065,34927,53264
135066,34927,53356
135077,34927,55039
135080,34927,55329
135081,34927,55805
135092,34927,56665
135112,34927,57344
135121,34927,57704
135124,34927,57866
135128,34927,58057
135133,34927,58453
135135,34927,58715
135139,34927,59507
135141,34927,59605
135142,34927,59613
135147,34927,59796
135154,34927,60068
135157,34927,60280
135184,34927,61317
135188,34927,61461
135189,34927,61568
135200,34927,62240
135207,34927,62955
135211,34927,64049
135524,34927,39533
135525,34927,40676
135526,34927,56655
135530,35266,714
135532,35266,1299
135533,35266,1680
135534,35266,1820
135535,35266,2603
135536,35266,2856
135537,35266,2914
135538,35266,3327
135539,35266,3462
135542,35266,4657
135545,35266,6866
135546,35266,7552
135547,35266,7642
135549,35266,8075
135550,35266,8262
135554,35266,8400
135555,35266,8473
135557,35266,8551
135559,35266,8607
135563,35266,8681
135564,35266,8932
135565,35266,8953
135566,35266,9009
135568,35266,9116
135569,35266,9318
135571,35266,9381
135572,35266,9498
135574,35266,12200
135575,35266,12390
135576,35266,12491
135578,35266,12713
135582,35266,13335
135584,35266,13768
135585,35266,15169
135586,35266,15695
135587,35266,15802
135588,35266,15830
135590,35266,16265
135593,35266,19551
135594,35266,20473
135595,35266,20562
135597,35266,20804
135598,35266,20860
135599,35266,20940
135600,35266,21859
135606,35266,25369
135614,35266,29049
135615,35266,29119
135618,35266,29550
135621,35266,31500
135625,35266,32787
135626,35266,32934
135629,35266,34309
135632,35266,34655
135633,35266,34772
135638,35266,35280
135642,35266,36236
135643,35266,36351
135644,35266,37100
135646,35266,37468
135647,35266,37497
135649,35266,37662
135650,35266,38040
135651,35266,38082
135653,35266,38880
135657,35266,39386
135659,35266,39737
135670,35266,43256
135671,35266,43350
135675,35266,44356
135679,35266,45352
135680,35266,45474
135681,35266,45758
135687,35266,47787
135688,35266,47869
135693,35266,49425
135694,35266,49505
135695,35266,49544
135696,35266,50300
135697,35266,50304
135706,35266,55329
135711,35266,56665
135733,35266,61568
135736,35266,62240
135737,35266,62955
135739,35266,64049
135763,35280,62
135767,35280,714
135777,35280,1251
135778,35280,1257
135779,35280,1299
135782,35280,1680
135783,35280,1820
135784,35280,1836
135787,35280,1930
135794,35280,2486
135800,35280,2603
135803,35280,2647
135805,35280,2686
135806,35280,2687
135809,35280,2852
135812,35280,2860
135816,35280,2914
135821,35280,3252
135823,35280,3267
135825,35280,3326
135826,35280,3327
135828,35280,3356
135829,35280,3361
135832,35280,3462
135840,35280,3786
135847,35280,4134
135850,35280,4230
135851,35280,4258
135856,35280,4515
135857,35280,4538
135863,35280,4648
135864,35280,4651
135865,35280,4657
135867,35280,4694
135870,35280,4764
135872,35280,4775
135873,35280,4780
135875,35280,4788
135877,35280,4809
135878,35280,4817
135880,35280,4844
135888,35280,5416
135897,35280,5539
135899,35280,5578
135901,35280,5605
135910,35280,6327
135911,35280,6391
135913,35280,6453
135915,35280,6505
135918,35280,6619
135919,35280,6660
135920,35280,6661
135921,35280,6663
135926,35280,6697
135932,35280,6774
135934,35280,6866
135938,35280,7049
135940,35280,7195
135951,35280,7552
135952,35280,7568
135955,35280,7600
135959,35280,7642
135967,35280,7992
135973,35280,8075
135975,35280,8262
135986,35280,8359
135989,35280,8368
135994,35280,8400
135997,35280,8452
136000,35280,8473
136002,35280,8529
136004,35280,8544
136005,35280,8551
136016,35280,8657
136017,35280,8674
136024,35280,8732
136029,35280,8763
136030,35280,8764
136031,35280,8767
136032,35280,8781
136033,35280,8784
136044,35280,8881
136049,35280,8926
136050,35280,8932
136051,35280,8953
136053,35280,9009
136058,35280,9044
136060,35280,9063
136063,35280,9116
136077,35280,9293
136078,35280,9299
136080,35280,9318
136085,35280,9381
136087,35280,9498
136089,35280,9505
136090,35280,9534
136093,35280,9583
136105,35280,9848
136111,35280,9924
136113,35280,9929
136114,35280,9930
136115,35280,9957
136126,35280,10099
136133,35280,10158
136138,35280,10282
136139,35280,10310
136147,35280,11014
136160,35280,11404
136161,35280,11432
136168,35280,11796
136172,35280,11845
136181,35280,12189
136182,35280,12200
136185,35280,12297
136186,35280,12301
136187,35280,12305
136188,35280,12306
136193,35280,12353
136197,35280,12390
136200,35280,12430
136207,35280,12491
136216,35280,12578
136222,35280,12684
136226,35280,12713
136227,35280,12714
136229,35280,12731
136231,35280,12741
136242,35280,12883
136251,35280,12963
136253,35280,12989
136257,35280,13002
136264,35280,13101
136272,35280,13193
136273,35280,13194
136277,35280,13249
136281,35280,13335
136282,35280,13354
136290,35280,13536
136295,35280,13767
136296,35280,13768
136297,35280,13807
136306,35280,14244
136312,35280,14492
136314,35280,14551
136324,35280,15169
136337,35280,15557
136345,35280,15694
136346,35280,15695
136348,35280,15703
136353,35280,15802
136356,35280,15830
136363,35280,15958
136365,35280,15965
136371,35280,16097
136374,35280,16164
136377,35280,16265
136392,35280,16637
136396,35280,16713
136402,35280,17072
136405,35280,17378
136406,35280,17408
136409,35280,17494
136415,35280,17557
136416,35280,17559
136417,35280,17579
136421,35280,17709
136430,35280,17941
136437,35280,17993
136438,35280,18001
136466,35280,18779
136481,35280,19551
136485,35280,19711
136493,35280,20119
136501,35280,20473
136503,35280,20485
136504,35280,20495
136508,35280,20562
136513,35280,20647
136515,35280,20676
136525,35280,20773
136530,35280,20804
136537,35280,20860
136543,35280,20928
136544,35280,20940
136547,35280,21013
136559,35280,21385
136561,35280,21413
136575,35280,21859
136585,35280,22418
136588,35280,22548
136594,35280,22742
136596,35280,22822
136602,35280,23033
136615,35280,23576
136623,35280,23855
136627,35280,23930
136629,35280,23947
136654,35280,24492
136667,35280,24724
136668,35280,24730
136669,35280,24768
136671,35280,24875
136683,35280,25192
136686,35280,25291
136688,35280,25369
136705,35280,25818
136728,35280,26803
136730,35280,27008
136732,35280,27257
136744,35280,28007
136831,35280,28663
136850,35280,28917
136855,35280,29014
136859,35280,29049
136861,35280,29076
136865,35280,29119
136868,35280,29208
136869,35280,29226
136872,35280,29286
136894,35280,29802
136895,35280,29838
136905,35280,30176
136915,35280,30781
136922,35280,30990
136931,35280,31216
136940,35280,31424
136942,35280,31463
136946,35280,31500
136948,35280,31529
136966,35280,32098
136970,35280,32217
136984,35280,32787
136988,35280,32934
136999,35280,33438
137005,35280,33763
137010,35280,33922
137024,35280,34309
137038,35280,34655
137043,35280,34772
137061,35280,35228
137068,35280,22356
137069,35280,24611
137082,35280,35320
137099,35280,35699
137100,35280,35706
137104,35280,35753
137105,35280,35788
137107,35280,35805
137115,35280,36086
137116,35280,36149
137119,35280,36236
137120,35280,36351
137135,35280,36944
137136,35280,36994
137140,35280,37100
137144,35280,37271
137145,35280,37273
137146,35280,37282
137148,35280,37468
137149,35280,37497
137150,35280,37529
137151,35280,37558
137155,35280,37662
137158,35280,37721
137160,35280,38001
137164,35280,38040
137166,35280,38082
137174,35280,38193
137175,35280,38195
137176,35280,38220
137178,35280,38235
137189,35280,38622
137190,35280,38623
137202,35280,38880
137226,35280,39356
137228,35280,39386
137231,35280,39533
137235,35280,39572
137236,35280,39582
137241,35280,39611
137249,35280,39737
137261,35280,40065
137271,35280,40676
137275,35280,40861
137283,35280,41095
137292,35280,41313
137293,35280,41327
137321,35280,41998
137338,35280,42473
137345,35280,42649
137346,35280,42652
137357,35280,42861
137369,35280,43256
137373,35280,43350
137386,35280,43578
137389,35280,43727
137403,35280,44217
137409,35280,44356
137414,35280,44530
137423,35280,44814
137427,35280,44901
137437,35280,45147
137440,35280,45177
137442,35280,45250
137443,35280,45259
137448,35280,45352
137449,35280,45356
137451,35280,45430
137453,35280,45474
137456,35280,45558
137458,35280,45629
137466,35280,45758
137469,35280,45796
137477,35280,46475
137480,35280,46562
137483,35280,46786
137484,35280,46844
137490,35280,47147
137513,35280,47787
137514,35280,47794
137519,35280,47869
137520,35280,47872
137525,35280,47973
137547,35280,48452
137560,35280,48858
137574,35280,49349
137577,35280,49425
137579,35280,49453
137581,35280,49505
137583,35280,49544
137591,35280,49666
137605,35280,49981
137606,35280,50010
137607,35280,50020
137617,35280,50245
137622,35280,50300
137623,35280,50304
137624,35280,50309
137631,35280,50509
137639,35280,50673
137658,35280,51167
137662,35280,51269
137667,35280,51375
137669,35280,51407
137671,35280,51430
137676,35280,51531
137693,35280,52320
137695,35280,52468
137777,35280,52965
137853,35280,53264
137885,35280,55002
137886,35280,55039
137888,35280,55195
137892,35280,55329
137899,35280,55720
137905,35280,55805
137932,35280,56655
137933,35280,56665
137949,35280,57344
137961,35280,57704
137962,35280,57724
137966,35280,57811
137974,35280,58057
137975,35280,58073
137987,35280,58453
137993,35280,58552
137995,35280,58601
137998,35280,58715
137999,35280,58717
138006,35280,58952
138014,35280,59318
138017,35280,59378
138021,35280,59507
138025,35280,59605
138031,35280,59689
138033,35280,59796
138051,35280,60068
138054,35280,60171
138059,35280,60268
138060,35280,60280
138105,35280,61292
138106,35280,61317
138112,35280,61461
138114,35280,61568
138182,35280,62000
138193,35280,62240
138199,35280,62416
138217,35280,62955
138219,35280,63023
138238,35280,63956
138239,35280,64049
138240,35280,64050
138244,35280,64098
138248,35280,64313
139954,35360,1680
139955,35360,1820
139956,35360,1836
139957,35360,2686
139960,35360,3326
139961,35360,3327
139962,35360,3462
139966,35360,4651
139967,35360,4788
139968,35360,5539
139969,35360,5578
139971,35360,6661
139972,35360,6663
139974,35360,6697
139978,35360,6774
139979,35360,6866
139982,35360,7552
139983,35360,8262
139990,35360,8400
139991,35360,8473
139992,35360,8529
139993,35360,8551
139999,35360,8732
140000,35360,8763
140001,35360,8764
140002,35360,8767
140004,35360,8881
140005,35360,8926
140006,35360,8932
140007,35360,8953
140009,35360,9063
140010,35360,9116
140015,35360,9299
140016,35360,9318
140017,35360,9381
140018,35360,9498
140019,35360,9583
140020,35360,10158
140021,35360,12297
140022,35360,12301
140027,35360,12578
140030,35360,12713
140031,35360,12714
140033,35360,12741
140035,35360,12883
140038,35360,13101
140040,35360,13193
140041,35360,13194
140043,35360,13249
140045,35360,13335
140047,35360,15169
140052,35360,15694
140053,35360,15695
140055,35360,15802
140057,35360,15830
140060,35360,15965
140061,35360,16097
140063,35360,16265
140065,35360,17557
140067,35360,19551
140069,35360,20473
140070,35360,20485
140071,35360,20562
140072,35360,20647
140073,35360,20676
140074,35360,20773
140075,35360,20804
140078,35360,20940
140083,35360,21413
140086,35360,21859
140087,35360,22356
140088,35360,22822
140093,35360,24724
140094,35360,24875
140098,35360,25291
140099,35360,25369
140106,35360,28917
140108,35360,29049
140109,35360,29076
140111,35360,29208
140112,35360,29226
140113,35360,29286
140118,35360,29838
140121,35360,31216
140125,35360,31500
140128,35360,32787
140129,35360,32934
140130,35360,33922
140131,35360,34309
140134,35360,34655
140136,35360,34772
140142,35360,35320
140145,35360,35753
140146,35360,35805
140147,35360,36236
140148,35360,36351
140150,35360,37271
140151,35360,37468
140152,35360,37662
140153,35360,38040
140155,35360,38193
140156,35360,38880
140162,35360,39386
140163,35360,39533
140166,35360,39737
140170,35360,41313
140171,35360,41327
140175,35360,41998
140176,35360,42652
140180,35360,43350
140184,35360,43727
140188,35360,44356
140192,35360,45352
140193,35360,45474
140195,35360,45629
140197,35360,47147
140204,35360,47872
140212,35360,48858
140219,35360,49505
140220,35360,49544
140222,35360,49666
140225,35360,49981
140226,35360,50010
140228,35360,50509
140236,35360,51269
140237,35360,51407
140239,35360,52320
140240,35360,53264
140244,35360,55329
140245,35360,55805
140247,35360,56665
140250,35360,57344
140254,35360,57704
140260,35360,58453
140262,35360,59507
140263,35360,59605
140265,35360,59796
140270,35360,60280
140274,35360,61317
140275,35360,61568
140279,35360,62240
140282,35360,62955
140284,35360,64049
140335,35369,1820
140336,35369,1853
140339,35369,2686
140341,35369,2914
140349,35369,5578
140351,35369,6663
140353,35369,8075
140357,35369,8400
140361,35369,8529
140365,35369,8767
140366,35369,8778
140367,35369,8881
140368,35369,9009
140372,35369,9498
140373,35369,10310
140381,35369,13046
140382,35369,13101
140383,35369,13194
140384,35369,13335
140386,35369,15169
140397,35369,20562
140399,35369,20751
140401,35369,20940
140403,35369,21013
140405,35369,21385
140407,35369,22822
140415,35369,25248
140418,35369,25467
140424,35369,28917
140426,35369,29049
140429,35369,29208
140446,35369,31529
140450,35369,32787
140451,35369,32934
140452,35369,33438
140457,35369,34772
140467,35369,35805
140470,35369,39392
140474,35369,39582
140482,35369,42000
140513,35369,47147
140524,35369,48452
140534,35369,49544
140537,35369,49981
140567,35369,57811
140574,35369,60068
140577,35369,60268
140586,35369,61461
140587,35369,61568
140661,35426,714
140662,35426,1820
140663,35426,2686
140669,35426,6774
140670,35426,7552
140671,35426,8075
140672,35426,8262
140674,35426,8529
140677,35426,9009
140678,35426,9583
140681,35426,13335
140683,35426,15169
140685,35426,15557
140686,35426,15830
140687,35426,15965
140690,35426,19551
140691,35426,20473
140692,35426,20562
140693,35426,20804
140695,35426,20940
140698,35426,21859
140699,35426,22822
140702,35426,25369
140706,35426,29049
140707,35426,29286
140708,35426,29838
140710,35426,31216
140712,35426,32787
140713,35426,32934
140714,35426,34655
140715,35426,34772
140718,35426,36351
140720,35426,37100
140721,35426,37468
140722,35426,37662
140723,35426,38040
140729,35426,39386
140731,35426,39533
140733,35426,41327
140738,35426,45629
140743,35426,49544
140745,35426,50010
140748,35426,51269
140751,35426,56665
140752,35426,57344
140756,35426,58453
140763,35426,62955
140764,35426,64049
140778,35426,44530
140780,35598,714
140782,35598,1299
140784,35598,1680
140785,35598,1820
140786,35598,1836
140793,35598,3267
140795,35598,3326
140796,35598,3327
140797,35598,3462
140801,35598,4651
140802,35598,4657
140804,35598,4775
140805,35598,4788
140812,35598,5518
140815,35598,5539
140817,35598,5578
140821,35598,6505
140822,35598,6661
140823,35598,6663
140826,35598,6697
140829,35598,6774
140833,35598,6866
140837,35598,7195
140838,35598,7552
140839,35598,7642
140842,35598,8262
140850,35598,8359
140851,35598,8368
140854,35598,8400
140856,35598,8449
140858,35598,8473
140860,35598,8529
140862,35598,8551
140863,35598,8595
140871,35598,8708
140874,35598,8732
140876,35598,8763
140877,35598,8764
140878,35598,8767
140880,35598,8881
140882,35598,8926
140883,35598,8932
140884,35598,8953
140885,35598,8985
140886,35598,9009
140890,35598,9044
140891,35598,9049
140893,35598,9063
140895,35598,9116
140903,35598,9299
140904,35598,9318
140906,35598,9381
140907,35598,9498
140910,35598,10158
140913,35598,12200
140914,35598,12297
140915,35598,12301
140919,35598,12389
140920,35598,12390
140923,35598,12491
140924,35598,12555
140926,35598,12578
140930,35598,12713
140931,35598,12714
140934,35598,12741
140936,35598,12883
140940,35598,13002
140942,35598,13094
140943,35598,13101
140944,35598,13193
140945,35598,13194
140948,35598,13335
140950,35598,13768
140952,35598,14413
140954,35598,15169
140962,35598,15694
140963,35598,15695
140967,35598,15802
140969,35598,15830
140972,35598,15965
140975,35598,16097
140978,35598,16265
140981,35598,16637
140983,35598,17557
140985,35598,19551
140987,35598,20473
140989,35598,20485
140991,35598,20562
140992,35598,20647
140994,35598,20676
140997,35598,20771
140998,35598,20773
140999,35598,20804
141002,35598,20860
141003,35598,20940
141010,35598,21413
141016,35598,21859
141017,35598,22356
141019,35598,22822
141023,35598,24589
141028,35598,24724
141031,35598,24875
141037,35598,25291
141039,35598,25369
141052,35598,26615
141070,35598,29049
141071,35598,29076
141073,35598,29119
141076,35598,29208
141077,35598,29286
141091,35598,29838
141100,35598,31216
141108,35598,31500
141110,35598,31529
141117,35598,32787
141118,35598,32934
141119,35598,33922
141126,35598,34309
141131,35598,34655
141132,35598,34772
141141,35598,35168
141147,35598,35320
141164,35598,29226
141173,35598,35706
141176,35598,35753
141180,35598,35805
141184,35598,36236
141185,35598,36351
141186,35598,37100
141188,35598,37271
141189,35598,37468
141190,35598,37497
141192,35598,37662
141194,35598,37721
141195,35598,38040
141196,35598,38082
141198,35598,38193
141200,35598,38880
141211,35598,39238
141215,35598,39386
141220,35598,39572
141227,35598,39737
141231,35598,40676
141239,35598,41313
141240,35598,41327
141252,35598,41798
141259,35598,41998
141267,35598,42473
141275,35598,42632
141276,35598,42652
141283,35598,42861
141290,35598,43201
141294,35598,43256
141297,35598,43350
141308,35598,43727
141322,35598,44356
141340,35598,45352
141341,35598,45430
141342,35598,45474
141344,35598,45629
141345,35598,45758
141349,35598,47147
141360,35598,47441
141381,35598,47764
141383,35598,47787
141384,35598,47869
141417,35598,48858
141424,35598,49063
141435,35598,49425
141436,35598,49453
141441,35598,49505
141443,35598,49544
141458,35598,49981
141459,35598,50010
141462,35598,50107
141468,35598,50245
141474,35598,50300
141475,35598,50304
141477,35598,50340
141482,35598,50509
141487,35598,50673
141508,35598,51167
141518,35598,51430
141534,35598,52320
141552,35598,55329
141554,35598,55805
141572,35598,56655
141573,35598,56665
141590,35598,57344
141602,35598,57704
141604,35598,57724
141610,35598,58057
141612,35598,58073
141618,35598,58453
141620,35598,58715
141622,35598,59507
141625,35598,59605
141632,35598,59796
141638,35598,60068
141645,35598,60280
141648,35598,60299
141651,35598,60388
141668,35598,61317
141672,35598,61400
141674,35598,61568
141698,35598,62240
141708,35598,62955
141710,35598,64049
141926,35600,714
141927,35600,1820
141928,35600,2686
141932,35600,6661
141935,35600,6774
141936,35600,7552
141937,35600,8262
141939,35600,8529
141942,35600,9009
141943,35600,9299
141944,35600,9583
141948,35600,13335
141950,35600,15169
141952,35600,15557
141953,35600,15830
141954,35600,15965
141956,35600,19551
141957,35600,20473
141958,35600,20562
141959,35600,20804
141961,35600,20940
141964,35600,21859
141965,35600,22822
141968,35600,25369
141972,35600,29049
141974,35600,29286
141975,35600,29838
141976,35600,30781
141978,35600,31216
141980,35600,32787
141981,35600,34655
141983,35600,34772
141987,35600,36351
141989,35600,37468
141990,35600,37662
141991,35600,38040
141996,35600,39386
141998,35600,39533
142000,35600,41327
142004,35600,45629
142009,35600,49544
142011,35600,50010
142014,35600,51269
142017,35600,56665
142018,35600,57344
142023,35600,58453
142030,35600,62955
142031,35600,64049
142051,35710,714
142053,35710,1680
142054,35710,1820
142055,35710,1836
142056,35710,2119
142057,35710,2603
142059,35710,3209
142061,35710,3326
142062,35710,3327
142063,35710,3462
142067,35710,4651
142068,35710,4788
142069,35710,4809
142070,35710,5539
142071,35710,5578
142073,35710,6661
142074,35710,6663
142076,35710,6697
142079,35710,6774
142081,35710,6866
142084,35710,7552
142085,35710,8075
142086,35710,8262
142090,35710,8359
142093,35710,8400
142094,35710,8473
142095,35710,8529
142096,35710,8551
142102,35710,8732
142103,35710,8763
142104,35710,8764
142105,35710,8767
142107,35710,8881
142108,35710,8926
142109,35710,8932
142110,35710,8953
142111,35710,9009
142113,35710,9063
142114,35710,9116
142119,35710,9299
142120,35710,9318
142121,35710,9381
142122,35710,9498
142123,35710,10099
142124,35710,10158
142125,35710,12297
142126,35710,12301
142131,35710,12578
142134,35710,12713
142135,35710,12714
142136,35710,12741
142138,35710,12883
142141,35710,13193
142142,35710,13194
142144,35710,13249
142146,35710,13335
142148,35710,15169
142151,35710,15694
142152,35710,15695
142154,35710,15802
142156,35710,15830
142159,35710,15965
142160,35710,16097
142162,35710,16265
142165,35710,17557
142167,35710,19551
142169,35710,20473
142170,35710,20485
142171,35710,20562
142172,35710,20647
142173,35710,20676
142174,35710,20773
142175,35710,20804
142177,35710,20940
142181,35710,21413
142184,35710,22356
142187,35710,24724
142189,35710,25291
142195,35710,28917
142197,35710,29049
142198,35710,29076
142200,35710,29208
142201,35710,29226
142202,35710,29286
142207,35710,29838
142210,35710,31216
142214,35710,31500
142217,35710,32934
142218,35710,33922
142219,35710,34309
142222,35710,34655
142223,35710,34772
142228,35710,35320
142229,35710,35753
142230,35710,35805
142231,35710,36236
142232,35710,36351
142233,35710,37100
142234,35710,37271
142235,35710,38040
142237,35710,38193
142238,35710,38880
142242,35710,39386
142245,35710,39737
142248,35710,41313
142249,35710,41327
142253,35710,41998
142254,35710,42652
142257,35710,43350
142260,35710,43727
142263,35710,44356
142267,35710,45352
142268,35710,45474
142270,35710,45758
142273,35710,47147
142279,35710,47872
142286,35710,48858
142290,35710,49505
142291,35710,49544
142293,35710,49666
142295,35710,49981
142296,35710,50010
142298,35710,50509
142305,35710,51407
142307,35710,52320
142308,35710,53264
142312,35710,55329
142313,35710,55805
142315,35710,56665
142316,35710,57344
142320,35710,57704
142324,35710,58453
142326,35710,59507
142327,35710,59605
142329,35710,59796
142334,35710,60280
142338,35710,61317
142339,35710,61568
142343,35710,62240
142346,35710,62955
142394,36351,62
142401,36351,577
142403,36351,714
142411,36351,1136
142412,36351,1221
142415,36351,1299
142420,36351,1680
142422,36351,1820
142423,36351,1836
142426,36351,2119
142429,36351,2486
142430,36351,2516
142431,36351,2518
142435,36351,2603
142438,36351,2647
142440,36351,2686
142441,36351,2687
142449,36351,2914
142450,36351,3209
142452,36351,3225
142454,36351,3252
142457,36351,3326
142458,36351,3327
142459,36351,3356
142460,36351,3361
142463,36351,3462
142471,36351,3786
142482,36351,4230
142483,36351,4258
142493,36351,4628
142494,36351,4648
142495,36351,4651
142496,36351,4657
142497,36351,4755
142499,36351,4764
142500,36351,4766
142502,36351,4775
142503,36351,4780
142504,36351,4788
142506,36351,4809
142507,36351,4844
142516,36351,5416
142518,36351,5430
142524,36351,5578
142526,36351,5603
142527,36351,5605
142537,36351,6128
142542,36351,6327
142543,36351,6391
142545,36351,6412
142546,36351,6453
142551,36351,6619
142552,36351,6621
142556,36351,6661
142557,36351,6663
142561,36351,6697
142565,36351,6774
142566,36351,6866
142570,36351,7018
142571,36351,7029
142572,36351,7049
142575,36351,7195
142581,36351,7552
142582,36351,7562
142584,36351,7642
142586,36351,7738
142594,36351,7819
142596,36351,7908
142598,36351,7992
142603,36351,8075
142605,36351,8100
142608,36351,8262
142614,36351,8359
142617,36351,8368
142622,36351,8400
142623,36351,8452
142625,36351,8473
142626,36351,8529
142628,36351,8544
142629,36351,8551
142631,36351,8607
142636,36351,8657
142638,36351,8674
142640,36351,8681
142642,36351,8708
142644,36351,8732
142647,36351,8764
142648,36351,8767
142654,36351,8881
142658,36351,8926
142659,36351,8932
142660,36351,8943
142661,36351,8953
142662,36351,9009
142665,36351,9044
142667,36351,9063
142669,36351,9116
142681,36351,9293
142682,36351,9299
142683,36351,9318
142685,36351,9381
142686,36351,9498
142688,36351,9505
142689,36351,9534
142690,36351,9583
142693,36351,9680
142700,36351,9924
142701,36351,9930
142704,36351,10089
142707,36351,10158
142711,36351,10282
142714,36351,10310
142720,36351,10835
142733,36351,11172
142746,36351,11403
142747,36351,11404
142761,36351,11796
142763,36351,11845
142773,36351,12129
142774,36351,12189
142775,36351,12200
142777,36351,12297
142778,36351,12301
142779,36351,12389
142780,36351,12390
142786,36351,12491
142789,36351,12578
142794,36351,12684
142796,36351,12713
142797,36351,12714
142798,36351,12731
142800,36351,12741
142807,36351,12883
142816,36351,12989
142818,36351,13002
142826,36351,13193
142827,36351,13194
142833,36351,13335
142834,36351,13354
142844,36351,13489
142845,36351,13536
142852,36351,13767
142853,36351,13768
142857,36351,13807
142868,36351,14244
142875,36351,14492
142894,36351,15169
142904,36351,15557
142909,36351,15694
142910,36351,15695
142915,36351,15802
142916,36351,15830
