node_id,feat
51470,"2, 2"
51495,"4, 4"
51578,"2, 2"
51583,"2, 2"
51592,"1, 1"
51623,"2, 2"
51624,"2, 2"
51641,"2, 2"
51655,"3, 3"
51659,"6, 6"
51668,"3, 3"
51781,"3, 3"
51811,"5, 5"
51842,"1, 1"
51892,"2, 2"
51932,"3, 3"
51957,"6, 6"
51971,"2, 2"
51994,"1, 1"
52008,"2, 2"
52010,"2, 2"
52015,"3, 3"
52028,"2, 2"
52062,"1, 1"
52141,"1, 1"
52156,"2, 2"
52166,"2, 2"
52222,"1, 1"
52680,"24, 24"
52697,"2, 2"
52988,"14, 14"
53208,"3, 3"
53224,"10, 10"
56358,"3, 3"
56361,"3, 3"
56387,"1, 1"
56437,"2, 2"
56506,"1, 1"
56508,"2, 2"
56619,"3, 3"
56677,"2, 2"
56699,"3, 3"
56707,"6, 6"
56760,"2, 2"
56779,"2, 2"
56791,"3, 3"
56807,"1, 1"
56810,"2, 2"
56854,"2, 2"
56881,"2, 2"
56959,"2, 2"
56977,"2, 2"
57038,"2, 2"
57123,"3, 3"
57145,"1, 1"
57250,"3, 3"
57333,"3, 3"
57371,"2, 2"
57396,"3, 3"
57416,"1, 1"
57471,"2, 2"
57614,"2, 2"
57637,"2, 2"
57655,"2, 2"
57708,"2, 2"
57725,"1, 1"
57753,"3, 3"
57754,"1, 1"
57806,"2, 2"
57835,"1, 1"
57901,"1, 1"
57990,"2, 2"
58027,"1, 1"
58063,"2, 2"
58090,"2, 2"
58103,"2, 2"
58107,"2, 2"
58228,"1, 1"
58230,"2, 2"
58304,"2, 2"
59418,"1, 1"
59420,"1, 1"
59515,"1, 1"
59517,"3, 3"
59533,"3, 3"
59541,"2, 2"
59561,"2, 2"
59603,"1, 1"
59672,"2, 2"
59687,"1, 1"
59881,"2, 2"
59928,"2, 2"
60081,"1, 1"
60290,"2, 2"
60482,"1, 1"
60500,"2, 2"
60518,"2, 2"
60554,"2, 2"
60573,"1, 1"
60599,"1, 1"
60612,"2, 2"
60635,"2, 2"
60651,"7, 7"
60660,"1, 1"
60678,"2, 2"
60753,"2, 2"
60826,"3, 3"
60865,"3, 3"
60873,"2, 2"
60892,"2, 2"
60942,"1, 1"
60971,"1, 1"
61014,"1, 1"
61166,"1, 1"
61264,"2, 2"
61280,"1, 1"
61291,"2, 2"
61305,"1, 1"
61308,"6, 6"
61326,"3, 3"
61382,"4, 4"
61406,"3, 3"
61416,"2, 2"
61570,"8, 8"
61765,"5, 5"
61979,"2, 2"
62293,"3, 3"
62358,"1, 1"
64423,"2, 2"
64493,"1, 1"
196742,"3, 3"
196747,"1, 1"
196884,"1, 1"
196893,"2, 2"
196894,"1, 1"
196991,"3, 3"
197010,"2, 2"
197153,"1, 1"
197163,"1, 1"
197340,"1, 1"
197349,"1, 1"
197379,"2, 2"
197756,"4, 4"
197765,"2, 2"
197786,"1, 1"
197880,"3, 3"
198110,"2, 2"
198130,"2, 2"
198181,"1, 1"
198207,"2, 2"
198350,"2, 2"
198384,"2, 2"
198515,"2, 2"
198523,"2, 2"
198645,"2, 2"
198693,"2, 2"
198718,"1, 1"
198784,"1, 1"
198960,"1, 1"
199010,"2, 2"
199049,"2, 2"
199070,"4, 4"
199085,"2, 2"
199096,"3, 3"
199576,"2, 2"
199583,"2, 2"
199757,"1, 1"
199922,"1, 1"
200452,"2, 2"
200496,"2, 2"
200622,"2, 2"
200734,"2, 2"
200803,"2, 2"
200875,"1, 1"
201092,"2, 2"
201151,"2, 2"
201569,"1, 1"
201588,"3, 3"
201677,"2, 2"
201757,"3, 3"
201907,"1, 1"
202402,"1, 1"
203290,"2, 2"
203344,"1, 1"
203563,"2, 2"
203627,"2, 2"
203750,"3, 3"
203841,"1, 1"
204077,"2, 2"
204237,"2, 2"
204350,"3, 3"
204354,"1, 1"
204361,"2, 2"
204678,"1, 1"
204925,"2, 2"
205009,"1, 1"
205060,"2, 2"
205084,"1, 1"
205161,"3, 3"
205162,"1, 1"
205500,"3, 3"
205576,"2, 2"
205641,"3, 3"
205652,"1, 1"
205781,"2, 2"
205922,"2, 2"
206011,"2, 2"
206103,"2, 2"
206395,"1, 1"
206465,"1, 1"
206649,"2, 2"
206668,"3, 3"
206680,"1, 1"
206710,"2, 2"
206835,"1, 1"
206955,"3, 3"
206968,"1, 1"
207340,"2, 2"
207548,"1, 1"
207753,"2, 2"
207839,"3, 3"
208291,"1, 1"
208409,"2, 2"
208547,"2, 2"
208605,"1, 1"
208631,"2, 2"
208677,"2, 2"
208780,"2, 2"
208803,"2, 2"
208827,"1, 1"
209084,"2, 2"
209517,"1, 1"
209666,"2, 2"
209668,"1, 1"
209713,"2, 2"
209775,"2, 2"
209885,"2, 2"
210113,"1, 1"
210240,"1, 1"
210735,"1, 1"
210868,"1, 1"
211173,"2, 2"
211185,"2, 2"
211202,"1, 1"
211240,"2, 2"
211282,"1, 1"
211446,"2, 2"
211508,"1, 1"
211708,"1, 1"
211778,"2, 2"
211821,"2, 2"
212210,"2, 2"
212211,"3, 3"
212214,"3, 3"
212288,"2, 2"
212303,"2, 2"
212487,"4, 4"
212620,"2, 2"
213046,"1, 1"
263030,"4, 4"
263538,"3, 3"
203067,"2, 2"
60650,"1, 1"
209405,"1, 1"
8948,"1, 1"
12802,"2, 2"
20623,"1, 1"
21363,"1, 1"
31092,"1, 1"
39159,"1, 1"
39343,"1, 1"
43165,"1, 1"
43514,"2, 2"
43739,"1, 1"
44367,"1, 1"
51825,"2, 2"
197012,"1, 1"
198425,"1, 1"
203110,"2, 2"
203276,"1, 1"
204814,"1, 1"
206531,"2, 2"
207007,"2, 2"
209028,"1, 1"
210371,"2, 2"
212361,"1, 1"
212644,"2, 2"
28737,"1, 1"
31345,"1, 1"
34421,"1, 1"
41793,"1, 1"
42772,"14, 14"
44087,"1, 1"
49711,"1, 1"
50155,"1, 1"
50345,"1, 1"
50438,"1, 1"
50590,"2, 2"
50685,"3, 3"
50765,"1, 1"
51584,"1, 1"
56497,"1, 1"
56740,"6, 6"
56742,"1, 1"
56920,"1, 1"
60611,"1, 1"
60769,"1, 1"
60857,"1, 1"
61235,"1, 1"
62165,"1, 1"
201992,"1, 1"
202324,"1, 1"
208407,"4, 4"
210845,"1, 1"
211089,"1, 1"
211263,"1, 1"
31537,"1, 1"
203993,"2, 2"
205617,"1, 1"
43975,"2, 2"
47855,"1, 1"
48890,"2, 2"
51977,"2, 2"
210380,"1, 1"
210787,"2, 2"
5382,"1, 1"
37301,"1, 1"
328636,"1, 1"
12521,"4, 4"
16299,"2, 2"
20921,"1, 1"
25259,"4, 4"
25487,"2, 2"
35153,"1, 1"
41074,"1, 1"
44278,"3, 3"
47312,"1, 1"
47507,"2, 2"
50478,"1, 1"
56571,"5, 5"
56822,"2, 2"
58327,"3, 3"
59403,"1, 1"
60080,"1, 1"
60551,"2, 2"
62235,"2, 2"
62332,"2, 2"
199380,"2, 2"
199435,"5, 5"
199482,"2, 2"
199738,"4, 4"
200336,"1, 1"
202227,"1, 1"
202503,"1, 1"
202814,"2, 2"
202915,"2, 2"
203457,"2, 2"
203534,"3, 3"
203751,"3, 3"
204175,"1, 1"
206230,"1, 1"
206642,"2, 2"
207191,"2, 2"
207405,"1, 1"
207702,"1, 1"
208823,"2, 2"
209190,"2, 2"
211093,"1, 1"
212377,"1, 1"
212988,"1, 1"
213177,"1, 1"
213399,"1, 1"
15363,"1, 1"
34701,"1, 1"
44177,"1, 1"
51887,"1, 1"
36892,"2, 2"
37453,"2, 2"
37483,"1, 1"
327870,"3, 3"
327975,"3, 3"
328261,"1, 1"
328679,"2, 2"
12484,"1, 1"
50727,"1, 1"
44697,"2, 2"
49499,"2, 2"
209846,"4, 4"
12507,"4, 4"
50140,"1, 1"
56587,"1, 1"
207235,"1, 1"
3271,"1, 1"
203078,"2, 2"
39530,"1, 1"
39398,"2, 2"
12523,"1, 1"
62104,"2, 2"
1342,"2, 2"
5411,"2, 2"
12782,"3, 3"
16150,"5, 5"
16312,"1, 1"
20625,"1, 1"
24713,"3, 3"
25417,"1, 1"
28847,"1, 1"
28954,"1, 1"
31169,"6, 6"
31507,"2, 2"
31642,"1, 1"
33976,"1, 1"
35742,"1, 1"
35790,"2, 2"
39194,"3, 3"
39242,"4, 4"
39287,"3, 3"
42523,"2, 2"
42540,"2, 2"
43591,"2, 2"
48042,"1, 1"
48598,"1, 1"
48871,"2, 2"
49251,"1, 1"
51311,"2, 2"
51815,"6, 6"
51913,"2, 2"
56334,"2, 2"
56961,"1, 1"
57131,"2, 2"
57955,"1, 1"
60213,"1, 1"
60433,"1, 1"
61207,"1, 1"
61990,"1, 1"
62395,"1, 1"
197557,"2, 2"
198538,"1, 1"
199470,"1, 1"
199564,"1, 1"
199977,"1, 1"
200134,"1, 1"
200300,"1, 1"
200881,"1, 1"
201013,"1, 1"
201692,"1, 1"
201964,"2, 2"
202152,"1, 1"
202188,"1, 1"
202780,"1, 1"
202812,"2, 2"
202910,"1, 1"
202922,"1, 1"
203003,"2, 2"
203029,"1, 1"
203191,"1, 1"
203192,"1, 1"
203193,"1, 1"
203194,"1, 1"
203213,"1, 1"
203240,"1, 1"
203241,"1, 1"
203295,"1, 1"
203297,"1, 1"
203298,"1, 1"
203300,"1, 1"
203552,"1, 1"
203610,"1, 1"
203625,"1, 1"
203800,"1, 1"
203814,"1, 1"
203839,"1, 1"
204164,"1, 1"
204398,"2, 2"
205841,"2, 2"
206040,"1, 1"
206288,"1, 1"
206387,"1, 1"
206722,"1, 1"
207003,"3, 3"
207031,"1, 1"
207825,"2, 2"
207919,"1, 1"
208721,"2, 2"
208933,"2, 2"
209454,"2, 2"
210422,"2, 2"
3227,"1, 1"
44676,"1, 1"
48430,"1, 1"
51783,"2, 2"
58191,"3, 3"
198070,"2, 2"
200624,"1, 1"
212247,"1, 1"
328477,"2, 2"
328705,"1, 1"
328883,"1, 1"
12564,"4, 4"
44586,"1, 1"
47941,"1, 1"
48364,"2, 2"
51424,"2, 2"
51968,"2, 2"
56566,"1, 1"
57288,"3, 3"
62178,"3, 3"
196815,"1, 1"
197798,"2, 2"
198620,"1, 1"
202657,"1, 1"
202979,"3, 3"
204886,"1, 1"
211334,"1, 1"
213354,"1, 1"
198400,"2, 2"
207929,"3, 3"
9091,"1, 1"
12525,"1, 1"
12965,"1, 1"
16279,"1, 1"
20509,"2, 2"
20548,"1, 1"
20777,"1, 1"
21325,"1, 1"
21420,"1, 1"
25444,"1, 1"
33867,"1, 1"
34417,"1, 1"
35333,"1, 1"
35373,"1, 1"
35636,"1, 1"
35685,"1, 1"
35734,"1, 1"
39230,"3, 3"
39645,"1, 1"
39675,"1, 1"
42532,"2, 2"
43188,"1, 1"
43956,"1, 1"
44698,"1, 1"
47922,"1, 1"
48113,"1, 1"
48867,"1, 1"
49667,"1, 1"
50893,"1, 1"
51268,"1, 1"
51347,"2, 2"
51610,"1, 1"
56847,"2, 2"
57058,"1, 1"
58269,"21, 21"
62436,"2, 2"
197466,"1, 1"
198285,"1, 1"
199300,"1, 1"
202555,"1, 1"
205821,"1, 1"
206541,"2, 2"
208284,"1, 1"
208938,"2, 2"
209895,"2, 2"
211527,"1, 1"
212197,"1, 1"
212676,"1, 1"
41178,"2, 2"
60968,"2, 2"
39119,"2, 2"
41723,"3, 3"
57222,"1, 1"
57433,"3, 3"
57565,"1, 1"
57299,"1, 1"
24882,"1, 1"
42545,"1, 1"
43180,"3, 3"
43496,"3, 3"
44336,"1, 1"
47811,"2, 2"
50480,"1, 1"
51652,"2, 2"
60225,"1, 1"
197373,"2, 2"
198033,"3, 3"
198108,"3, 3"
199098,"1, 1"
210050,"2, 2"
210368,"2, 2"
24605,"1, 1"
34318,"2, 2"
13012,"2, 2"
20902,"4, 4"
25504,"6, 6"
12436,"2, 2"
34754,"2, 2"
35773,"3, 3"
42878,"1, 1"
44967,"2, 2"
56906,"1, 1"
59463,"3, 3"
60182,"2, 2"
62174,"1, 1"
205352,"1, 1"
12617,"2, 2"
48208,"3, 3"
197265,"2, 2"
204870,"1, 1"
204873,"3, 3"
205187,"1, 1"
206758,"8, 8"
49284,"2, 2"
49979,"1, 1"
50627,"2, 2"
60087,"2, 2"
60371,"2, 2"
35003,"2, 2"
21275,"2, 2"
41220,"2, 2"
51883,"2, 2"
59641,"1, 1"
201844,"2, 2"
202290,"1, 1"
207093,"1, 1"
9003,"1, 1"
43734,"2, 2"
44986,"1, 1"
48799,"2, 2"
50779,"2, 2"
51455,"2, 2"
203984,"1, 1"
205734,"1, 1"
44412,"1, 1"
57064,"1, 1"
42726,"2, 2"
201554,"1, 1"
208756,"1, 1"
42582,"2, 2"
3319,"1, 1"
13032,"3, 3"
29599,"1, 1"
31206,"2, 2"
34776,"2, 2"
47306,"1, 1"
205656,"1, 1"
212397,"6, 6"
12690,"4, 4"
205971,"1, 1"
210766,"1, 1"
202373,"2, 2"
202680,"2, 2"
205806,"3, 3"
208968,"3, 3"
15867,"1, 1"
34121,"2, 2"
34192,"2, 2"
39034,"3, 3"
43993,"3, 3"
47839,"1, 1"
48209,"4, 4"
48552,"1, 1"
49400,"1, 1"
50122,"1, 1"
51229,"1, 1"
51289,"2, 2"
51410,"2, 2"
56536,"1, 1"
57092,"2, 2"
60812,"2, 2"
61249,"2, 2"
62222,"2, 2"
201994,"2, 2"
202268,"2, 2"
204703,"1, 1"
205130,"1, 1"
205710,"1, 1"
206527,"1, 1"
207209,"2, 2"
208092,"2, 2"
210093,"1, 1"
211399,"1, 1"
211866,"1, 1"
212095,"2, 2"
212685,"2, 2"
262592,"2, 2"
12697,"1, 1"
48551,"5, 5"
15636,"1, 1"
20782,"1, 1"
28715,"1, 1"
35259,"1, 1"
43081,"2, 2"
49026,"1, 1"
54570,"1, 1"
62408,"1, 1"
197958,"1, 1"
203128,"1, 1"
205599,"1, 1"
209220,"1, 1"
210282,"1, 1"
34558,"2, 2"
51840,"3, 3"
200127,"3, 3"
200295,"2, 2"
200805,"1, 1"
201821,"2, 2"
328615,"5, 5"
8915,"2, 2"
20772,"1, 1"
31512,"1, 1"
38978,"1, 1"
43319,"2, 2"
50771,"5, 5"
50806,"1, 1"
56866,"2, 2"
57661,"2, 2"
59557,"1, 1"
59559,"2, 2"
61436,"2, 2"
210416,"2, 2"
211506,"2, 2"
201426,"3, 3"
6870,"1, 1"
8441,"2, 2"
29634,"1, 1"
51916,"1, 1"
61293,"3, 3"
199278,"2, 2"
205824,"2, 2"
208274,"1, 1"
210359,"2, 2"
212667,"1, 1"
208574,"2, 2"
208719,"2, 2"
9185,"2, 2"
49799,"2, 2"
209873,"2, 2"
1898,"1, 1"
5401,"2, 2"
8875,"1, 1"
15657,"2, 2"
15731,"1, 1"
44716,"1, 1"
3188,"2, 2"
9215,"3, 3"
12599,"2, 2"
29088,"3, 3"
31704,"1, 1"
34619,"4, 4"
34736,"1, 1"
35547,"1, 1"
41801,"1, 1"
43210,"1, 1"
47190,"2, 2"
48814,"2, 2"
49875,"1, 1"
51476,"1, 1"
51540,"4, 4"
57844,"2, 2"
58059,"1, 1"
60707,"1, 1"
60946,"1, 1"
201978,"3, 3"
202505,"4, 4"
202588,"1, 1"
205757,"2, 2"
205953,"2, 2"
206556,"3, 3"
206806,"2, 2"
210708,"1, 1"
211335,"1, 1"
212757,"2, 2"
212829,"1, 1"
48302,"2, 2"
50439,"2, 2"
210267,"1, 1"
210725,"3, 3"
12328,"2, 2"
12968,"2, 2"
15478,"1, 1"
15507,"2, 2"
15618,"2, 2"
20553,"2, 2"
20656,"1, 1"
20889,"3, 3"
20909,"3, 3"
20960,"15, 15"
21187,"1, 1"
21288,"2, 2"
21328,"2, 2"
24577,"8, 8"
24709,"1, 1"
24738,"2, 2"
25393,"1, 1"
25439,"2, 2"
28732,"2, 2"
29007,"3, 3"
29272,"2, 2"
29305,"3, 3"
30793,"1, 1"
30851,"20, 20"
31026,"2, 2"
31045,"2, 2"
31267,"2, 2"
31310,"2, 2"
31315,"1, 1"
31434,"1, 1"
31646,"2, 2"
34045,"2, 2"
34076,"3, 3"
34208,"2, 2"
34212,"2, 2"
34324,"2, 2"
34424,"2, 2"
34730,"2, 2"
34845,"2, 2"
34937,"2, 2"
35060,"2, 2"
35126,"1, 1"
35337,"3, 3"
35463,"3, 3"
35538,"2, 2"
35785,"2, 2"
38921,"2, 2"
39014,"2, 2"
39112,"4, 4"
39698,"2, 2"
39883,"2, 2"
39914,"2, 2"
40969,"2, 2"
41057,"2, 2"
41299,"2, 2"
41358,"1, 1"
41464,"2, 2"
42021,"2, 2"
42092,"1, 1"
42107,"1, 1"
42171,"1, 1"
42194,"2, 2"
42401,"1, 1"
42402,"2, 2"
42454,"1, 1"
42573,"2, 2"
42797,"1, 1"
42923,"2, 2"
43058,"1, 1"
43117,"2, 2"
43172,"1, 1"
43506,"2, 2"
43535,"1, 1"
43705,"2, 2"
43939,"1, 1"
43961,"1, 1"
43982,"1, 1"
44190,"2, 2"
44279,"2, 2"
44415,"1, 1"
44490,"1, 1"
45030,"1, 1"
47305,"2, 2"
47476,"3, 3"
47876,"2, 2"
48023,"1, 1"
48516,"2, 2"
48565,"3, 3"
49047,"1, 1"
49149,"1, 1"
49370,"3, 3"
49564,"1, 1"
49731,"2, 2"
49946,"2, 2"
49989,"2, 2"
50426,"1, 1"
50444,"2, 2"
50988,"1, 1"
51064,"1, 1"
51111,"2, 2"
51208,"2, 2"
51323,"2, 2"
51513,"2, 2"
51750,"1, 1"
51769,"2, 2"
51774,"2, 2"
51996,"2, 2"
52123,"2, 2"
52124,"2, 2"
52142,"10, 10"
56324,"1, 1"
56826,"2, 2"
56872,"1, 1"
57170,"2, 2"
57321,"2, 2"
57360,"2, 2"
57404,"8, 8"
57715,"1, 1"
59472,"5, 5"
59551,"2, 2"
60323,"2, 2"
60335,"2, 2"
60336,"3, 3"
60713,"4, 4"
61078,"3, 3"
61216,"1, 1"
61289,"1, 1"
62152,"2, 2"
62457,"2, 2"
196702,"2, 2"
196806,"2, 2"
196855,"2, 2"
196882,"1, 1"
196898,"1, 1"
197003,"2, 2"
197025,"2, 2"
197093,"2, 2"
197154,"2, 2"
197224,"1, 1"
197250,"1, 1"
197300,"2, 2"
197368,"1, 1"
197399,"2, 2"
197410,"2, 2"
197448,"2, 2"
197474,"2, 2"
197543,"2, 2"
197544,"3, 3"
197600,"2, 2"
197630,"2, 2"
197656,"2, 2"
197671,"1, 1"
197801,"2, 2"
197811,"2, 2"
197813,"2, 2"
197887,"2, 2"
197933,"2, 2"
197966,"1, 1"
198029,"1, 1"
198042,"2, 2"
198048,"3, 3"
198112,"3, 3"
198140,"2, 2"
198242,"2, 2"
198278,"1, 1"
198329,"1, 1"
198344,"1, 1"
198413,"2, 2"
198457,"1, 1"
198460,"2, 2"
198597,"1, 1"
198613,"2, 2"
198752,"1, 1"
198829,"1, 1"
198881,"2, 2"
198900,"1, 1"
198922,"2, 2"
198992,"2, 2"
198999,"1, 1"
199043,"2, 2"
199076,"1, 1"
199166,"2, 2"
199371,"1, 1"
199442,"1, 1"
199494,"5, 5"
199538,"2, 2"
199601,"2, 2"
199615,"1, 1"
199859,"1, 1"
200115,"2, 2"
200138,"2, 2"
200289,"2, 2"
200316,"2, 2"
200574,"2, 2"
200670,"1, 1"
200745,"2, 2"
200893,"2, 2"
201044,"3, 3"
201122,"5, 5"
201221,"1, 1"
201581,"2, 2"
201695,"5, 5"
201819,"2, 2"
202050,"7, 7"
202185,"1, 1"
202385,"2, 2"
202399,"2, 2"
202899,"2, 2"
202904,"2, 2"
202962,"5, 5"
203369,"2, 2"
203375,"1, 1"
203435,"1, 1"
203556,"2, 2"
203845,"3, 3"
203996,"2, 2"
204009,"2, 2"
204098,"2, 2"
204131,"2, 2"
204295,"2, 2"
204397,"2, 2"
204699,"1, 1"
204836,"2, 2"
204885,"1, 1"
205030,"2, 2"
205034,"2, 2"
205353,"1, 1"
205598,"2, 2"
205708,"2, 2"
205748,"2, 2"
205813,"5, 5"
206019,"2, 2"
206093,"2, 2"
206417,"2, 2"
206563,"2, 2"
206589,"2, 2"
206594,"1, 1"
206852,"2, 2"
206956,"1, 1"
207182,"3, 3"
207206,"2, 2"
207555,"1, 1"
207854,"2, 2"
208404,"2, 2"
208750,"1, 1"
208984,"2, 2"
209066,"1, 1"
209168,"1, 1"
209292,"1, 1"
209409,"2, 2"
209412,"1, 1"
209563,"2, 2"
209579,"3, 3"
209769,"2, 2"
210108,"2, 2"
210220,"6, 6"
210406,"2, 2"
210407,"2, 2"
210866,"2, 2"
210910,"2, 2"
210945,"2, 2"
210959,"1, 1"
211516,"2, 2"
211985,"2, 2"
212163,"1, 1"
212915,"1, 1"
213144,"2, 2"
213147,"2, 2"
213174,"2, 2"
20719,"2, 2"
28731,"2, 2"
29061,"7, 7"
39659,"2, 2"
41329,"2, 2"
41409,"1, 1"
43508,"1, 1"
44343,"1, 1"
56464,"2, 2"
60515,"2, 2"
61196,"2, 2"
206718,"4, 4"
207250,"1, 1"
204113,"2, 2"
12773,"14, 14"
25141,"2, 2"
31113,"1, 1"
34786,"3, 3"
44710,"2, 2"
44884,"1, 1"
47809,"6, 6"
48595,"2, 2"
52213,"2, 2"
60839,"8, 8"
61344,"2, 2"
196638,"5, 5"
197643,"2, 2"
29273,"1, 1"
35471,"4, 4"
44615,"2, 2"
49725,"1, 1"
197441,"2, 2"
198245,"2, 2"
201985,"1, 1"
208243,"1, 1"
47316,"1, 1"
47353,"1, 1"
204664,"1, 1"
205284,"1, 1"
205451,"2, 2"
208296,"2, 2"
209387,"2, 2"
199354,"5, 5"
209335,"1, 1"
29317,"1, 1"
31683,"2, 2"
34069,"1, 1"
41207,"1, 1"
48859,"1, 1"
56408,"2, 2"
197396,"2, 2"
197502,"6, 6"
197680,"4, 4"
204360,"2, 2"
209731,"3, 3"
212887,"1, 1"
29609,"1, 1"
199309,"2, 2"
206110,"1, 1"
21234,"1, 1"
25579,"1, 1"
29236,"2, 2"
31735,"1, 1"
35309,"1, 1"
198321,"1, 1"
200941,"2, 2"
202113,"3, 3"
202462,"2, 2"
205543,"2, 2"
207572,"2, 2"
210424,"1, 1"
210795,"1, 1"
49566,"2, 2"
57696,"2, 2"
199006,"1, 1"
24921,"1, 1"
205370,"2, 2"
21450,"1, 1"
28783,"2, 2"
203124,"2, 2"
208666,"2, 2"
396259,"2, 2"
28918,"1, 1"
49097,"1, 1"
61212,"2, 2"
208164,"2, 2"
209573,"2, 2"
12465,"1, 1"
13060,"2, 2"
15584,"2, 2"
15807,"1, 1"
15831,"1, 1"
21134,"1, 1"
21451,"2, 2"
24802,"1, 1"
25301,"1, 1"
25350,"1, 1"
28675,"2, 2"
28791,"2, 2"
31222,"2, 2"
31248,"1, 1"
34613,"1, 1"
35519,"1, 1"
35605,"1, 1"
39250,"2, 2"
41100,"1, 1"
42933,"2, 2"
42985,"1, 1"
43731,"2, 2"
43988,"1, 1"
44831,"2, 2"
44936,"1, 1"
45041,"2, 2"
47735,"1, 1"
48423,"2, 2"
48862,"1, 1"
49212,"1, 1"
49579,"1, 1"
49733,"2, 2"
49924,"1, 1"
50394,"2, 2"
51065,"2, 2"
56962,"1, 1"
57300,"3, 3"
60260,"1, 1"
60451,"1, 1"
196874,"3, 3"
196966,"2, 2"
197126,"1, 1"
197859,"1, 1"
197948,"2, 2"
198017,"1, 1"
198319,"1, 1"
198363,"1, 1"
199477,"2, 2"
200311,"3, 3"
200547,"2, 2"
200583,"3, 3"
200689,"2, 2"
200901,"1, 1"
201220,"2, 2"
201474,"2, 2"
201616,"1, 1"
202132,"1, 1"
202163,"1, 1"
202382,"3, 3"
203180,"2, 2"
203612,"2, 2"
203726,"4, 4"
204379,"1, 1"
204386,"2, 2"
204958,"3, 3"
205716,"2, 2"
206135,"1, 1"
206588,"1, 1"
206961,"2, 2"
206992,"2, 2"
207022,"1, 1"
207028,"1, 1"
207042,"2, 2"
207132,"1, 1"
207761,"1, 1"
208000,"2, 2"
208469,"1, 1"
208788,"1, 1"
209071,"1, 1"
209076,"1, 1"
209353,"1, 1"
210159,"1, 1"
210172,"1, 1"
210875,"1, 1"
211396,"1, 1"
212659,"3, 3"
212726,"1, 1"
212891,"2, 2"
12880,"24, 24"
24631,"46, 46"
31303,"1, 1"
41689,"3, 3"
42337,"127, 127"
43754,"72, 72"
44244,"3, 3"
44650,"2, 2"
48147,"9, 9"
48159,"17, 17"
48434,"7, 7"
48903,"1, 1"
50810,"21, 21"
51074,"25, 25"
56402,"7, 7"
57292,"2, 2"
58224,"64, 64"
60148,"1, 1"
197207,"5, 5"
200370,"4, 4"
202251,"3, 3"
202735,"2, 2"
15821,"1, 1"
16044,"4, 4"
29213,"2, 2"
30128,"2, 2"
31062,"2, 2"
34605,"2, 2"
34792,"2, 2"
35245,"1, 1"
40978,"2, 2"
42489,"2, 2"
42719,"2, 2"
47359,"2, 2"
50401,"2, 2"
51959,"3, 3"
56522,"2, 2"
57670,"2, 2"
57894,"1, 1"
59681,"2, 2"
198429,"1, 1"
202668,"2, 2"
204370,"2, 2"
209229,"2, 2"
209398,"2, 2"
24647,"1, 1"
31517,"2, 2"
203604,"2, 2"
16354,"1, 1"
201890,"3, 3"
208670,"1, 1"
15537,"2, 2"
16182,"2, 2"
16274,"3, 3"
16291,"2, 2"
20938,"8, 8"
21123,"3, 3"
21169,"3, 3"
24756,"3, 3"
28950,"2, 2"
30725,"2, 2"
31181,"2, 2"
33826,"2, 2"
33895,"3, 3"
33996,"2, 2"
34765,"2, 2"
34805,"2, 2"
35275,"1, 1"
35720,"3, 3"
38991,"2, 2"
39547,"2, 2"
39673,"1, 1"
41434,"1, 1"
41468,"2, 2"
41662,"1, 1"
41907,"1, 1"
41945,"1, 1"
42118,"2, 2"
42246,"2, 2"
42445,"2, 2"
42644,"2, 2"
42966,"2, 2"
43062,"2, 2"
43153,"15, 15"
43498,"2, 2"
44501,"2, 2"
47466,"2, 2"
47520,"1, 1"
47888,"2, 2"
48464,"20, 20"
48523,"2, 2"
48963,"3, 3"
48981,"2, 2"
49141,"2, 2"
49197,"2, 2"
49611,"2, 2"
49822,"2, 2"
50493,"2, 2"
51277,"3, 3"
56470,"1, 1"
57488,"3, 3"
57524,"2, 2"
60279,"2, 2"
60448,"2, 2"
61983,"1, 1"
62308,"2, 2"
196666,"2, 2"
196890,"5, 5"
196899,"2, 2"
197111,"2, 2"
197201,"3, 3"
197270,"2, 2"
197599,"2, 2"
197848,"3, 3"
198289,"2, 2"
198509,"2, 2"
198591,"6, 6"
198962,"2, 2"
200822,"2, 2"
200974,"2, 2"
201036,"5, 5"
201169,"3, 3"
201253,"1, 1"
201655,"2, 2"
201893,"6, 6"
202450,"2, 2"
202541,"2, 2"
203562,"2, 2"
203685,"1, 1"
203920,"2, 2"
204392,"2, 2"
204559,"2, 2"
205462,"2, 2"
205738,"1, 1"
206957,"7, 7"
207218,"2, 2"
207325,"2, 2"
207413,"1, 1"
207593,"4, 4"
208423,"1, 1"
208424,"2, 2"
209807,"2, 2"
210272,"2, 2"
210831,"2, 2"
211047,"1, 1"
211287,"1, 1"
211746,"2, 2"
213131,"2, 2"
47784,"2, 2"
208609,"2, 2"
41483,"1, 1"
12952,"2, 2"
15810,"2, 2"
16973,"3, 3"
19114,"17, 17"
19422,"4, 4"
22185,"1, 1"
22869,"9, 9"
25607,"4, 4"
26210,"12, 12"
27757,"2, 2"
27839,"9, 9"
27979,"2, 2"
28036,"4, 4"
28257,"5, 5"
33392,"6, 6"
40336,"2, 2"
52229,"3, 3"
52263,"8, 8"
62913,"2, 2"
203212,"3, 3"
262159,"3, 3"
262167,"3, 3"
262202,"7, 7"
262253,"13, 13"
263218,"5, 5"
263324,"25, 25"
263783,"3, 3"
264641,"3, 3"
