node_id,feat,label
12650,"1.0,0.0","3.219426575318344e-06"
12687,"1.0,0.0","2.746252919155868e-05"
12727,"1.0,0.0","2.5062221222511157e-05"
12735,"1.0,0.0","0.0010223810651086"
12748,"1.0,0.0","4.0243498312568684e-06"
12788,"1.0,0.0","1.3682806345613172e-05"
12796,"1.0,0.0","1.891537631658477e-05"
12817,"1.0,0.0","3.2194223798653763e-06"
12822,"1.0,0.0","9.658839813340252e-06"
12824,"1.0,0.0","0.0003219699422774"
12833,"1.0,0.0","8.046590733789083e-07"
12835,"1.0,0.0","2.952536735883453e-05"
12847,"1.0,0.0","3.3976369921385226e-05"
12857,"1.0,0.0","1.1671187119477448e-05"
12886,"1.0,0.0","7.606519536305017e-05"
12895,"1.0,0.0","1.3683506700152164e-05"
12926,"1.0,0.0","0.0001199567912505"
12931,"1.0,0.0","1.931784117069729e-05"
12990,"1.0,0.0","1.4488333278919342e-05"
12998,"1.0,0.0","8.261326263074636e-06"
13005,"1.0,0.0","8.451427738918752e-06"
13041,"1.0,0.0","0.0005053591892257"
13053,"1.0,0.0","1.006124793652936e-05"
13058,"1.0,0.0","2.816978088708712e-06"
13091,"1.0,0.0","7.64676581239573e-05"
13097,"1.0,0.0","3.2996295113379826e-05"
13113,"1.0,0.0","5.5830967270746185e-05"
13128,"1.0,0.0","0.0001002132486691"
13147,"1.0,0.0","4.021951795335036e-07"
13170,"1.0,0.0","0.0001057412034871"
13182,"1.0,0.0","1.287854190059892e-05"
13188,"1.0,0.0","0.0006487340289819"
13189,"1.0,0.0","0.0001239869237799"
13215,"1.0,0.0","4.426823921544905e-06"
13226,"1.0,0.0","1.2878578867882288e-05"
13243,"1.0,0.0","9.018099301820684e-05"
13303,"1.0,0.0","0.0001030302003438"
13306,"1.0,0.0","1.8110506810181043e-05"
13307,"1.0,0.0","1.46296799733396e-05"
13333,"1.0,0.0","0.0002257276877311"
13359,"1.0,0.0","7.752153360008533e-06"
13368,"1.0,0.0","2.1581046365388028e-06"
13409,"1.0,0.0","1.2878505646580646e-05"
13465,"1.0,0.0","2.0120473561009077e-06"
13597,"1.0,0.0","8.046613838341188e-07"
13641,"1.0,0.0","7.646484484137747e-06"
13659,"1.0,0.0","8.048911883799695e-06"
13722,"1.0,0.0","8.046590733789083e-07"
13728,"1.0,0.0","3.259908293811326e-05"
13737,"1.0,0.0","1.7405229725109487e-05"
13776,"1.0,0.0","5.498873889509291e-05"
13794,"1.0,0.0","1.287854190059892e-05"
13816,"1.0,0.0","2.414487051234881e-06"
13823,"1.0,0.0","6.8415915166268366e-06"
13845,"1.0,0.0","9.64573218398441e-06"
13857,"1.0,0.0","2.7644654238450597e-05"
13871,"1.0,0.0","8.373485535128266e-06"
13917,"1.0,0.0","6.4391195990724674e-06"
13925,"1.0,0.0","7.83755697314607e-05"
13943,"1.0,0.0","1.006126117905624e-05"
14026,"1.0,0.0","5.408378849083072e-07"
14106,"1.0,0.0","4.829253110677273e-06"
14160,"1.0,0.0","2.0120364285572693e-06"
14174,"1.0,0.0","1.8110483210758103e-05"
14204,"1.0,0.0","9.658867538802775e-06"
14224,"1.0,0.0","8.04897821634377e-06"
14228,"1.0,0.0","1.6095800634412923e-06"
14238,"1.0,0.0","5.23169393405183e-06"
14277,"1.0,0.0","5.634181607144704e-06"
14333,"1.0,0.0","8.293721434532453e-06"
14349,"1.0,0.0","1.5293231957325513e-05"
14363,"1.0,0.0","4.583564484048367e-05"
14381,"1.0,0.0","0.0002088776326025"
14410,"1.0,0.0","8.048945059536365e-06"
14426,"1.0,0.0","1.3683449481689432e-05"
14463,"1.0,0.0","1.1446563682346254e-05"
14536,"1.0,0.0","7.213872549446406e-06"
14549,"1.0,0.0","1.6095892161039969e-06"
14633,"1.0,0.0","3.6218684971089246e-06"
14634,"1.0,0.0","1.287852501521146e-05"
14642,"1.0,0.0","7.428575185950433e-06"
14653,"1.0,0.0","4.426823921544905e-06"
14726,"1.0,0.0","8.048966110949477e-06"
14727,"1.0,0.0","4.021951795335036e-07"
14735,"1.0,0.0","8.048804172486627e-06"
14763,"1.0,0.0","0.0001030304960821"
14767,"1.0,0.0","4.021963124715737e-07"
14812,"1.0,0.0","2.2889565767883318e-07"
14848,"1.0,0.0","8.046568075027643e-07"
14866,"1.0,0.0","2.2189824443337303e-05"
14935,"1.0,0.0","1.4085872175381684e-05"
14979,"1.0,0.0","4.939487849920816e-05"
14988,"1.0,0.0","0.0001047135476141"
15008,"1.0,0.0","6.036642182543322e-06"
15011,"1.0,0.0","7.592283228593388e-05"
15022,"1.0,0.0","2.7347564138050636e-05"
15024,"1.0,0.0","0.0001045742473373"
15035,"1.0,0.0","1.7708022107220494e-05"
15102,"1.0,0.0","4.593657783002742e-05"
15165,"1.0,0.0","1.0866147149757811e-05"
15188,"1.0,0.0","1.6095758531586611e-06"
15190,"1.0,0.0","8.046590733789083e-07"
15250,"1.0,0.0","9.656610054857044e-05"
15280,"1.0,0.0","4.021963124715737e-07"
15294,"1.0,0.0","5.23173471516464e-06"
15296,"1.0,0.0","0.0002974481850291"
15301,"1.0,0.0","1.3310562938519187e-05"
15348,"1.0,0.0","6.117424880407486e-05"
15372,"1.0,0.0","2.1578325700937102e-05"
15377,"1.0,0.0","0.0001650753855829"
15378,"1.0,0.0","2.1732542672136948e-05"
15391,"1.0,0.0","9.658710011543172e-06"
15398,"1.0,0.0","4.021951795335036e-07"
15419,"1.0,0.0","1.933416530435094e-05"
15433,"1.0,0.0","3.2196579583452644e-05"
15440,"1.0,0.0","0.0001609531755327"
15461,"1.0,0.0","4.426823921544905e-06"
15471,"1.0,0.0","4.806114371688099e-05"
15497,"1.0,0.0","3.829604951521063e-05"
15566,"1.0,0.0","3.2194629074728198e-06"
15594,"1.0,0.0","5.151496694770277e-05"
15595,"1.0,0.0","3.671847214574613e-05"
15614,"1.0,0.0","1.9317946075116213e-05"
15626,"1.0,0.0","8.352632756749712e-05"
15669,"1.0,0.0","8.046545202885172e-07"
15673,"1.0,0.0","3.7881795407688186e-05"
15691,"1.0,0.0","2.8574552111531503e-05"
15693,"1.0,0.0","5.231749443359568e-06"
15699,"1.0,0.0","4.78929395716219e-05"
15702,"1.0,0.0","9.280240231739924e-05"
15716,"1.0,0.0","3.6219087967786864e-06"
15720,"1.0,0.0","8.146018135417118e-06"
15738,"1.0,0.0","1.877097196013048e-05"
15744,"1.0,0.0","0.0001692911406978"
15773,"1.0,0.0","7.24402390873913e-06"
15796,"1.0,0.0","0.0001545458773473"
15808,"1.0,0.0","0.0001625412185749"
15817,"1.0,0.0","5.59420573176836e-05"
15826,"1.0,0.0","8.048988769710915e-06"
15848,"1.0,0.0","4.82928035043193e-06"
15874,"1.0,0.0","3.058673036308679e-05"
15894,"1.0,0.0","1.046375459649114e-05"
15908,"1.0,0.0","4.021963124715737e-07"
15925,"1.0,0.0","1.9317946075116213e-05"
15933,"1.0,0.0","2.65621663850486e-05"
15962,"1.0,0.0","0.0004053169168812"
15969,"1.0,0.0","4.8292593639099e-06"
15995,"1.0,0.0","2.0120473561009077e-06"
16004,"1.0,0.0","3.219440942255325e-06"
16007,"1.0,0.0","8.4513708004115e-06"
16062,"1.0,0.0","2.4145101170082383e-06"
16066,"1.0,0.0","1.4426171252951145e-05"
16075,"1.0,0.0","4.021951795335036e-07"
16099,"1.0,0.0","2.4145101170082383e-06"
16117,"1.0,0.0","5.1248678335465294e-05"
16125,"1.0,0.0","2.6964675030866563e-05"
16154,"1.0,0.0","2.253755534967218e-05"
16218,"1.0,0.0","8.049183506068502e-06"
16223,"1.0,0.0","0.0001243865037555"
16246,"1.0,0.0","0.0003199495304562"
16253,"1.0,0.0","0.0001030304960821"
16290,"1.0,0.0","1.7708095031486878e-05"
16316,"1.0,0.0","3.2196846842359306e-05"
16344,"1.0,0.0","6.841517324039557e-06"
16350,"1.0,0.0","8.075583919507363e-06"
16363,"1.0,0.0","6.4391562097232645e-06"
16376,"1.0,0.0","8.442027286819366e-06"
16417,"1.0,0.0","4.547754303011016e-05"
16569,"1.0,0.0","8.046590733789083e-07"
16582,"1.0,0.0","2.8574554660133145e-05"
16584,"1.0,0.0","6.818093795474476e-06"
16604,"1.0,0.0","3.8292037255866136e-05"
16622,"1.0,0.0","8.046568075027643e-07"
16652,"1.0,0.0","1.207126890583986e-06"
16676,"1.0,0.0","8.046530294390995e-07"
16679,"1.0,0.0","4.021951795335036e-07"
16685,"1.0,0.0","8.758117866310128e-05"
16700,"1.0,0.0","6.922307031392928e-05"
16713,"1.0,0.0","0.0002551134400538"
16750,"1.0,0.0","3.219435638822906e-06"
16796,"1.0,0.0","0.0001207380646128"
16827,"1.0,0.0","4.021963124715737e-07"
16830,"1.0,0.0","1.6095758531586611e-06"
16842,"1.0,0.0","2.3587448537554137e-05"
16866,"1.0,0.0","1.1106996047681192e-05"
16871,"1.0,0.0","2.8168798782483235e-06"
16912,"1.0,0.0","4.426823921544905e-06"
16955,"1.0,0.0","7.243931114196869e-06"
17001,"1.0,0.0","0.0002072293883491"
17017,"1.0,0.0","6.412496109169299e-06"
17049,"1.0,0.0","5.9563898710557815e-05"
17064,"1.0,0.0","1.4194256531279448e-05"
17077,"1.0,0.0","1.0463697523931436e-05"
17146,"1.0,0.0","1.6095800634412923e-06"
17197,"1.0,0.0","4.021964305676878e-07"
17267,"1.0,0.0","2.816957579354477e-06"
17310,"1.0,0.0","7.279583200872075e-05"
17318,"1.0,0.0","1.6095800634412923e-06"
17339,"1.0,0.0","6.439137726081581e-06"
17356,"1.0,0.0","0.0002126951997529"
17398,"1.0,0.0","4.021963124715737e-07"
17415,"1.0,0.0","4.021929797229947e-07"
17435,"1.0,0.0","0.0003090920211431"
17450,"1.0,0.0","6.439102757941942e-06"
17457,"1.0,0.0","6.388443076863414e-06"
17477,"1.0,0.0","0.000645398066991"
17535,"1.0,0.0","4.426823921544905e-06"
17537,"1.0,0.0","6.439137726081581e-06"
17554,"1.0,0.0","1.604627020827021e-05"
17559,"1.0,0.0","4.713590164850752e-05"
17673,"1.0,0.0","6.036657971103192e-06"
17683,"1.0,0.0","8.554795675669283e-05"
17705,"1.0,0.0","6.479352099218097e-05"
17709,"1.0,0.0","0.0030800114081316"
17717,"1.0,0.0","0.0085262002594585"
17766,"1.0,0.0","0.0002098932426724"
17809,"1.0,0.0","0.0002833335172303"
17828,"1.0,0.0","7.321029666848818e-05"
17831,"1.0,0.0","3.2194223798653763e-06"
17886,"1.0,0.0","1.6095824845201418e-06"
17898,"1.0,0.0","5.049822184594303e-05"
17922,"1.0,0.0","5.110937440501236e-06"
17931,"1.0,0.0","3.3108730801726624e-05"
17948,"1.0,0.0","1.1268644450618234e-05"
17955,"1.0,0.0","5.553936583975861e-05"
17958,"1.0,0.0","3.380671764768184e-05"
17975,"1.0,0.0","6.522050079284751e-06"
17976,"1.0,0.0","1.2878471964319591e-05"
17978,"1.0,0.0","2.9054302993026597e-05"
17988,"1.0,0.0","6.841572311704159e-06"
17990,"1.0,0.0","8.305420235124139e-06"
17993,"1.0,0.0","1.4890836181406315e-05"
18015,"1.0,0.0","2.5248252612797277e-05"
18041,"1.0,0.0","7.650497359516076e-07"
18046,"1.0,0.0","0.0001349219602474"
18065,"1.0,0.0","9.658839813340252e-06"
18070,"1.0,0.0","3.309206203361268e-05"
18094,"1.0,0.0","2.736716541181457e-05"
18117,"1.0,0.0","1.931865277529255e-05"
18125,"1.0,0.0","0.0001030321158419"
18129,"1.0,0.0","3.1391658432655456e-05"
18150,"1.0,0.0","5.151496694770277e-05"
18182,"1.0,0.0","0.0006053029323429"
18200,"1.0,0.0","0.000214110191856"
18206,"1.0,0.0","8.980906279554607e-05"
18218,"1.0,0.0","1.287854190059892e-05"
18254,"1.0,0.0","9.819548954793512e-06"
18255,"1.0,0.0","2.0120473561009077e-06"
18260,"1.0,0.0","0.0002208546752557"
18268,"1.0,0.0","0.0001183232979916"
18282,"1.0,0.0","7.405198144188516e-05"
18283,"1.0,0.0","4.688268356238788e-05"
18351,"1.0,0.0","8.926136547944437e-05"
18353,"1.0,0.0","8.853939706532897e-06"
18390,"1.0,0.0","0.00011067462592"
18400,"1.0,0.0","2.2242502276045667e-05"
18407,"1.0,0.0","8.748093787860308e-07"
18422,"1.0,0.0","0.0001094699187402"
18454,"1.0,0.0","7.727280544947242e-05"
18530,"1.0,0.0","0.0002417465074586"
18568,"1.0,0.0","1.6095824845201418e-06"
18596,"1.0,0.0","1.931789169408887e-05"
18683,"1.0,0.0","2.473440768896552e-05"
18766,"1.0,0.0","8.046568075027643e-07"
18840,"1.0,0.0","3.380677013606136e-05"
18865,"1.0,0.0","1.9155758145925373e-06"
18883,"1.0,0.0","9.913486632153356e-05"
18911,"1.0,0.0","1.2071152777600572e-06"
18918,"1.0,0.0","1.609584595193571e-06"
18988,"1.0,0.0","7.888111596639754e-05"
18997,"1.0,0.0","2.0120447177591184e-06"
19045,"1.0,0.0","2.4952496351930403e-05"
19054,"1.0,0.0","2.816957579354477e-06"
19112,"1.0,0.0","5.231721031746087e-06"
19116,"1.0,0.0","6.319806599057783e-06"
19233,"1.0,0.0","2.414743122971999e-05"
19242,"1.0,0.0","3.621893650715024e-06"
19261,"1.0,0.0","1.3683490848903484e-05"
19310,"1.0,0.0","1.3683411071844076e-05"
19355,"1.0,0.0","7.244063247896224e-06"
19399,"1.0,0.0","0.000319152702951"
19464,"1.0,0.0","0.0001030302003438"
19467,"1.0,0.0","1.6095800634412923e-06"
19468,"1.0,0.0","4.021951795335036e-07"
19504,"1.0,0.0","4.1581700883460015e-05"
19518,"1.0,0.0","1.7503118600341816e-05"
19566,"1.0,0.0","3.219444880643748e-06"
19570,"1.0,0.0","9.917670467977438e-06"
19624,"1.0,0.0","6.017143106064695e-06"
19625,"1.0,0.0","4.021951795335036e-07"
19682,"1.0,0.0","8.046568075027643e-07"
19689,"1.0,0.0","1.931800152604126e-05"
19694,"1.0,0.0","8.046590733789083e-07"
19807,"1.0,0.0","2.816972877915569e-06"
19864,"1.0,0.0","5.272249079509726e-05"
19984,"1.0,0.0","8.046568075027643e-07"
19990,"1.0,0.0","3.219444880643748e-06"
20134,"1.0,0.0","3.8233538387640254e-05"
20194,"1.0,0.0","4.0243498312568684e-06"
20205,"1.0,0.0","2.285397645170472e-05"
20253,"1.0,0.0","8.046549139161936e-07"
20324,"1.0,0.0","1.609531452526574e-06"
20338,"1.0,0.0","3.219435638822906e-06"
20388,"1.0,0.0","8.046547023614534e-07"
20394,"1.0,0.0","0.000102619800471"
20413,"1.0,0.0","4.056776536299335e-05"
20459,"1.0,0.0","0.0004123002305518"
20469,"1.0,0.0","6.439137726081581e-06"
20474,"1.0,0.0","1.60982901969618e-05"
20510,"1.0,0.0","1.247607913969155e-05"
20516,"1.0,0.0","3.054392117240821e-06"
20530,"1.0,0.0","1.2071218342862396e-06"
20539,"1.0,0.0","1.94262820867786e-05"
20546,"1.0,0.0","2.852204463898655e-05"
20555,"1.0,0.0","2.4145170483738697e-06"
20559,"1.0,0.0","5.4491740998943226e-05"
20592,"1.0,0.0","3.20441721870917e-06"
20618,"1.0,0.0","1.287854190059892e-05"
20626,"1.0,0.0","3.190228827905876e-05"
20633,"1.0,0.0","0.0001030302003438"
20657,"1.0,0.0","8.105540826372928e-06"
20665,"1.0,0.0","6.4391562097232645e-06"
20670,"1.0,0.0","6.439111208166502e-06"
20679,"1.0,0.0","4.021974676991794e-07"
20682,"1.0,0.0","1.6095754890127984e-06"
20694,"1.0,0.0","1.287852501521146e-05"
20704,"1.0,0.0","1.3683506700152164e-05"
20723,"1.0,0.0","2.575735024963355e-05"
20751,"1.0,0.0","3.387223564350851e-05"
20756,"1.0,0.0","8.451475790397934e-06"
20783,"1.0,0.0","5.35274343975111e-05"
20792,"1.0,0.0","1.4488434532422044e-05"
20810,"1.0,0.0","3.300545439292326e-05"
20830,"1.0,0.0","4.82929644031259e-06"
20832,"1.0,0.0","1.609584595193571e-06"
20833,"1.0,0.0","8.046590733789083e-07"
20845,"1.0,0.0","0.0010083849987331"
20846,"1.0,0.0","1.287854190059892e-05"
20849,"1.0,0.0","1.4890836181406366e-05"
20893,"1.0,0.0","6.439137726081581e-06"
20910,"1.0,0.0","0.0005597644180163"
20911,"1.0,0.0","4.6281691553556105e-05"
20915,"1.0,0.0","1.4488438983543797e-05"
20956,"1.0,0.0","8.451475790397934e-06"
20986,"1.0,0.0","4.829300545183508e-06"
21019,"1.0,0.0","6.439137726081581e-06"
21058,"1.0,0.0","6.439111208166502e-06"
21100,"1.0,0.0","1.9726967456370367e-05"
21101,"1.0,0.0","6.885333624510051e-06"
21132,"1.0,0.0","2.3718969555068617e-08"
21158,"1.0,0.0","8.046613838341188e-07"
21161,"1.0,0.0","5.634204816909902e-06"
21176,"1.0,0.0","0.000133616819926"
21211,"1.0,0.0","7.526017116725274e-05"
21221,"1.0,0.0","0.0001416666253909"
21230,"1.0,0.0","6.197882425883055e-05"
21232,"1.0,0.0","0.0001112816907596"
21233,"1.0,0.0","2.414503319379816e-06"
21267,"1.0,0.0","0.0001211403667465"
21283,"1.0,0.0","0.0005240917501734"
21309,"1.0,0.0","0.0001023779767873"
21312,"1.0,0.0","1.1741054367226853e-05"
21314,"1.0,0.0","8.046590733789083e-07"
21315,"1.0,0.0","1.1268676082255565e-05"
21333,"1.0,0.0","1.9317946075116213e-05"
21339,"1.0,0.0","4.426823921544905e-06"
21344,"1.0,0.0","1.6095835621737357e-06"
21360,"1.0,0.0","8.04901187426302e-06"
21368,"1.0,0.0","2.414500172790093e-06"
21379,"1.0,0.0","5.231931158595406e-06"
21388,"1.0,0.0","8.046547023614534e-07"
21395,"1.0,0.0","4.039874673121714e-05"
21396,"1.0,0.0","2.178950484801756e-05"
21449,"1.0,0.0","0.0002124983170235"
21476,"1.0,0.0","8.048988769710915e-06"
21485,"1.0,0.0","1.794937411375174e-06"
21500,"1.0,0.0","2.748358838371517e-05"
21525,"1.0,0.0","6.4391562097232645e-06"
21709,"1.0,0.0","1.287854190059892e-05"
21719,"1.0,0.0","4.789273930700236e-05"
21774,"1.0,0.0","1.126893707196839e-05"
21782,"1.0,0.0","0.00025049399305"
21832,"1.0,0.0","1.0061274250795809e-05"
21951,"1.0,0.0","3.219444880643748e-06"
21953,"1.0,0.0","4.021951795335036e-07"
21981,"1.0,0.0","3.225147299998417e-05"
21989,"1.0,0.0","1.2071152777600572e-06"
22136,"1.0,0.0","1.931792074703509e-05"
22177,"1.0,0.0","2.235473520060231e-05"
22179,"1.0,0.0","1.550107883152102e-06"
22250,"1.0,0.0","4.829300545183508e-06"
22299,"1.0,0.0","1.8923951133051644e-05"
22300,"1.0,0.0","1.6095779657148086e-06"
22316,"1.0,0.0","6.439137726081581e-06"
22324,"1.0,0.0","7.93205443374199e-05"
22355,"1.0,0.0","0.000104102884537"
22395,"1.0,0.0","1.207118435472031e-06"
22412,"1.0,0.0","6.841581227041696e-06"
22510,"1.0,0.0","1.2071152777600572e-06"
22548,"1.0,0.0","2.580949289989782e-05"
22593,"1.0,0.0","4.06479261539755e-05"
22639,"1.0,0.0","3.944070464300239e-05"
22663,"1.0,0.0","1.0866082069040492e-05"
22667,"1.0,0.0","4.829236731427266e-05"
22788,"1.0,0.0","8.046590733789083e-07"
22850,"1.0,0.0","4.829474891305018e-06"
22890,"1.0,0.0","2.0120416914105544e-06"
22892,"1.0,0.0","6.8415915166268366e-06"
22926,"1.0,0.0","5.6344288046834216e-05"
22931,"1.0,0.0","4.829286682452246e-06"
22937,"1.0,0.0","6.439137726081581e-06"
23004,"1.0,0.0","1.2071152777600572e-06"
23012,"1.0,0.0","1.6095800634412923e-06"
23038,"1.0,0.0","6.841572311704159e-06"
23068,"1.0,0.0","2.978185521334975e-05"
23078,"1.0,0.0","1.2071103013995637e-06"
23127,"1.0,0.0","2.019406584022564e-05"
23138,"1.0,0.0","0.0001347303918212"
23175,"1.0,0.0","4.671331755464165e-05"
23250,"1.0,0.0","2.816972877915569e-06"
23260,"1.0,0.0","2.253755534967218e-05"
23265,"1.0,0.0","5.051203467971874e-05"
23307,"1.0,0.0","0.0001030302003438"
23310,"1.0,0.0","8.046590733789083e-07"
23374,"1.0,0.0","2.743160953787456e-06"
23423,"1.0,0.0","6.841627240751143e-06"
23523,"1.0,0.0","1.287854190059892e-05"
23614,"1.0,0.0","8.04897821634377e-06"
23618,"1.0,0.0","1.287854190059892e-05"
23627,"1.0,0.0","2.897701434477047e-05"
23628,"1.0,0.0","1.931800152604126e-05"
23629,"1.0,0.0","4.2660610526554274e-05"
23630,"1.0,0.0","1.931789169408887e-05"
23661,"1.0,0.0","3.903862135957556e-05"
23669,"1.0,0.0","1.287852501521146e-05"
23678,"1.0,0.0","3.936545773046971e-05"
23686,"1.0,0.0","8.608920702282592e-05"
23774,"1.0,0.0","4.0223016576474723e-07"
23775,"1.0,0.0","1.4488314265914018e-05"
23777,"1.0,0.0","3.380642188504707e-05"
23779,"1.0,0.0","0.0001022255682498"
23780,"1.0,0.0","2.5757316478858678e-05"
23786,"1.0,0.0","3.541655817143882e-05"
23805,"1.0,0.0","2.897693300627444e-05"
23808,"1.0,0.0","2.2537618612946883e-05"
23818,"1.0,0.0","8.587569015170732e-06"
23822,"1.0,0.0","1.2878488864768764e-05"
23829,"1.0,0.0","1.2749428918653867e-05"
23836,"1.0,0.0","6.4391195990724674e-06"
23855,"1.0,0.0","1.1351585532088964e-05"
23871,"1.0,0.0","3.059520823801759e-05"
23881,"1.0,0.0","3.6221147302066064e-05"
23921,"1.0,0.0","1.6095824845201418e-06"
23959,"1.0,0.0","2.2939916197751765e-05"
24023,"1.0,0.0","3.219431417476048e-06"
24033,"1.0,0.0","0.0001742644444444"
24121,"1.0,0.0","1.0168514333315131e-05"
24133,"1.0,0.0","5.305235064212198e-08"
24183,"1.0,0.0","2.8081191687837015e-05"
24200,"1.0,0.0","3.219426575318344e-06"
24204,"1.0,0.0","3.219435638822906e-06"
24207,"1.0,0.0","3.702689815645635e-05"
24249,"1.0,0.0","4.1855688319479015e-05"
24255,"1.0,0.0","4.024567739094958e-05"
24262,"1.0,0.0","3.219435638822906e-06"
24263,"1.0,0.0","1.6095800634412923e-06"
24278,"1.0,0.0","3.219666378910528e-05"
24289,"1.0,0.0","1.6098177693069918e-05"
24290,"1.0,0.0","9.658785176255558e-06"
24305,"1.0,0.0","8.046590733789083e-07"
24313,"1.0,0.0","0.0001030304960821"
24315,"1.0,0.0","3.219431417476048e-06"
24334,"1.0,0.0","1.1268690856969588e-05"
24395,"1.0,0.0","4.22582680416567e-05"
24398,"1.0,0.0","0.0001030341016933"
24443,"1.0,0.0","3.219444880643748e-06"
24446,"1.0,0.0","3.7026413835978575e-05"
24449,"1.0,0.0","3.219444229134153e-06"
24479,"1.0,0.0","0.000134469938908"
24535,"1.0,0.0","1.6962548926045082e-05"
24541,"1.0,0.0","1.6566324680895248e-05"
24545,"1.0,0.0","8.691052476734068e-07"
24567,"1.0,0.0","6.036582933709441e-06"
24586,"1.0,0.0","0.0001275802614883"
24593,"1.0,0.0","1.223867556908917e-06"
24603,"1.0,0.0","4.426823921544905e-06"
24607,"1.0,0.0","3.219417426461351e-06"
24640,"1.0,0.0","4.426836629048565e-06"
24645,"1.0,0.0","1.7294667476128626e-05"
24651,"1.0,0.0","0.000147659988885"
24652,"1.0,0.0","2.01205313223893e-06"
24668,"1.0,0.0","1.2071218342862396e-06"
24691,"1.0,0.0","0.0004652480206035"
24700,"1.0,0.0","5.756804528787828e-06"
24717,"1.0,0.0","8.046613838341188e-07"
24748,"1.0,0.0","1.1111894274554008e-06"
24751,"1.0,0.0","7.929783298311659e-05"
24770,"1.0,0.0","4.021951795335036e-07"
24796,"1.0,0.0","3.2194032992414584e-06"
24806,"1.0,0.0","7.204047330134076e-05"
24812,"1.0,0.0","1.529321935733167e-05"
24822,"1.0,0.0","6.640600203599538e-05"
24852,"1.0,0.0","0.0002748817992512"
24880,"1.0,0.0","6.4391562097232645e-06"
24893,"1.0,0.0","4.829286682452246e-06"
24904,"1.0,0.0","6.384706031955884e-05"
24956,"1.0,0.0","8.85391429152556e-06"
24973,"1.0,0.0","8.048932816752628e-06"
24995,"1.0,0.0","2.1864144848695127e-06"
25011,"1.0,0.0","1.609584595193571e-06"
25081,"1.0,0.0","7.244063247896224e-06"
25082,"1.0,0.0","4.188515120596007e-06"
25084,"1.0,0.0","1.2807776369022682e-05"
25094,"1.0,0.0","1.6796284977473297e-06"
25098,"1.0,0.0","2.386873836855813e-05"
25111,"1.0,0.0","2.012020314059848e-06"
25133,"1.0,0.0","0.0001718553575744"
25150,"1.0,0.0","2.816964947349078e-06"
25154,"1.0,0.0","8.046590733789083e-07"
25182,"1.0,0.0","0.0001030302003438"
25190,"1.0,0.0","3.662359020817131e-05"
25211,"1.0,0.0","2.6736360953179983e-05"
25222,"1.0,0.0","4.467291604424251e-05"
25229,"1.0,0.0","0.001219234156404"
25255,"1.0,0.0","0.0019601300559672"
25279,"1.0,0.0","8.04901187426302e-06"
25328,"1.0,0.0","1.609584595193571e-06"
25332,"1.0,0.0","8.046568075027643e-07"
25358,"1.0,0.0","7.883177892295223e-06"
25372,"1.0,0.0","6.886428307741305e-06"
25373,"1.0,0.0","4.024361160637569e-06"
25428,"1.0,0.0","3.219444880643748e-06"
25435,"1.0,0.0","1.2407833284580436e-05"
25455,"1.0,0.0","1.7707857061525583e-05"
25474,"1.0,0.0","4.829300545183508e-06"
25488,"1.0,0.0","1.2878578867882288e-05"
25496,"1.0,0.0","8.048988769710915e-06"
25500,"1.0,0.0","3.9304037853250206e-05"
25509,"1.0,0.0","2.575735024963355e-05"
25516,"1.0,0.0","3.2194328964228803e-06"
25520,"1.0,0.0","1.0463765335154897e-05"
25521,"1.0,0.0","3.099117364648085e-05"
25557,"1.0,0.0","5.5650935522462585e-06"
25560,"1.0,0.0","5.48217179007455e-05"
25563,"1.0,0.0","5.23174258367094e-06"
25569,"1.0,0.0","6.439137726081581e-06"
25581,"1.0,0.0","6.4391292833878745e-06"
25612,"1.0,0.0","2.294001645320984e-05"
25619,"1.0,0.0","3.219404884458432e-06"
25635,"1.0,0.0","0.0001030302003438"
25637,"1.0,0.0","3.181411023510255e-05"
25668,"1.0,0.0","0.0001786922290285"
25671,"1.0,0.0","3.6218191496019335e-06"
25715,"1.0,0.0","9.658800036467658e-06"
25820,"1.0,0.0","0.0006229949700526"
25861,"1.0,0.0","8.046568075027643e-07"
25905,"1.0,0.0","4.426799880948898e-06"
25933,"1.0,0.0","0.0002356190574266"
25943,"1.0,0.0","3.219431417476048e-06"
25961,"1.0,0.0","1.972024603286305e-05"
26073,"1.0,0.0","8.853942597755779e-06"
26088,"1.0,0.0","9.658827149299666e-06"
26097,"1.0,0.0","1.7708095031486878e-05"
26110,"1.0,0.0","1.6023639023613578e-05"
26123,"1.0,0.0","6.036650104628894e-06"
26202,"1.0,0.0","6.4391195990724674e-06"
26231,"1.0,0.0","6.439137726081581e-06"
26253,"1.0,0.0","4.024443275662011e-05"
26259,"1.0,0.0","1.0061289382538629e-05"
26271,"1.0,0.0","5.036533898783719e-05"
26292,"1.0,0.0","4.007214297318806e-05"
26297,"1.0,0.0","6.841563333340511e-06"
26311,"1.0,0.0","8.4513708004115e-06"
26370,"1.0,0.0","3.1040957351381887e-06"
26388,"1.0,0.0","1.368339311511683e-05"
26413,"1.0,0.0","1.1268534814290713e-05"
26446,"1.0,0.0","8.046568075027643e-07"
26451,"1.0,0.0","1.3024461706031556e-05"
26467,"1.0,0.0","2.0120416914105544e-06"
26479,"1.0,0.0","0.0001183414750056"
26541,"1.0,0.0","2.414497003955873e-06"
26548,"1.0,0.0","5.01864710753216e-05"
26549,"1.0,0.0","8.046568075027643e-07"
